 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
188.702697, 0.111537, 0.0416963, 0.2674588, 0.00408522, 0.09694327, 0.2624513, 0.2047053, 0.0246792, 0.1952446, 0.0730179, 0.005990538, 0.009380955, 0.02511995, 0.0158389, 0.01541852
188.752658, 0.1053096, 0.03966182, 0.2769834, 0.003851763, 0.09808213, 0.2814759, 0.2264552, 0.02346595, 0.1910864, 0.06864329, 0.005731966, 0.008994535, 0.02403145, 0.0148464, 0.01476807
188.802619, 0.102348, 0.0377266, 0.2968529, 0.003631647, 0.09449267, 0.2775115, 0.2277968, 0.02231234, 0.204136, 0.06453077, 0.005484555, 0.008624032, 0.02299012, 0.0139161, 0.01554806
188.85258, 0.09663358, 0.03588581, 0.28253, 0.003424109, 0.09756007, 0.276559, 0.2230088, 0.02121545, 0.2019885, 0.06066463, 0.005247823, 0.008268791, 0.02199391, 0.01755655, 0.01916853
188.902541, 0.09123826, 0.03545529, 0.2688982, 0.003228432, 0.09180003, 0.2641984, 0.2128392, 0.02017247, 0.1970475, 0.05703012, 0.005021309, 0.007928183, 0.02104088, 0.01645643, 0.01835987
188.952502, 0.08614417, 0.03372532, 0.2559242, 0.003043937, 0.08638006, 0.2626604, 0.2106257, 0.01918078, 0.1920706, 0.05361336, 0.004804573, 0.007601606, 0.02012913, 0.01542524, 0.01976807
189.002463, 0.08157258, 0.03207976, 0.2435761, 0.002869986, 0.08128009, 0.2557444, 0.2043476, 0.01823783, 0.1871156, 0.05040131, 0.004597192, 0.007288481, 0.02345019, 0.01445866, 0.01893412
189.052424, 0.07701815, 0.0305145, 0.2318238, 0.002705975, 0.07648123, 0.2443141, 0.1950289, 0.01734124, 0.1830932, 0.04738169, 0.004398761, 0.006988253, 0.02243404, 0.01473286, 0.01813535
189.102385, 0.07271801, 0.02902561, 0.2259713, 0.002551337, 0.0719657, 0.2333946, 0.1861352, 0.01648873, 0.1816208, 0.04454298, 0.004208896, 0.006700393, 0.02146193, 0.01380967, 0.01737028
189.152346, 0.06865796, 0.03025707, 0.2243848, 0.002405537, 0.06771677, 0.2229632, 0.1915248, 0.01567813, 0.1781382, 0.04187435, 0.004027226, 0.006424391, 0.02053195, 0.01294433, 0.01663748
189.202307, 0.0654685, 0.02878074, 0.2194226, 0.002268068, 0.07417977, 0.2206253, 0.1894199, 0.01490738, 0.1718715, 0.03936559, 0.003853397, 0.006159757, 0.01964226, 0.01213321, 0.0159356
189.252268, 0.06181321, 0.02737645, 0.213897, 0.002138455, 0.06980012, 0.2123552, 0.1978533, 0.01417452, 0.1643773, 0.03700714, 0.003687071, 0.005906024, 0.01879112, 0.01137292, 0.01526333
189.302229, 0.058362, 0.02604067, 0.2035767, 0.002016249, 0.06567904, 0.2028642, 0.1897147, 0.01347768, 0.1616703, 0.03478999, 0.003527925, 0.005662743, 0.01797687, 0.01450435, 0.01693558
189.35219, 0.05510349, 0.02477007, 0.2003613, 0.001901027, 0.06180128, 0.1937973, 0.1887912, 0.01281511, 0.1576965, 0.03270567, 0.003375648, 0.005429484, 0.01719789, 0.01359548, 0.01622112
189.402151, 0.05608965, 0.02356147, 0.2032703, 0.001792389, 0.05815247, 0.1925379, 0.1884211, 0.0121851, 0.1609582, 0.03074622, 0.003229944, 0.005205833, 0.01645268, 0.01445221, 0.0155368
189.452112, 0.05768821, 0.02635207, 0.2153257, 0.001689959, 0.05471909, 0.2001492, 0.1841348, 0.01158607, 0.1726756, 0.02890417, 0.003090528, 0.004991394, 0.01573975, 0.01889177, 0.01985001
189.502073, 0.05446731, 0.02506628, 0.2152831, 0.001593384, 0.05503019, 0.1912037, 0.1806661, 0.01101649, 0.1651464, 0.02717248, 0.002957131, 0.004785789, 0.01505772, 0.01770798, 0.01901261
189.552034, 0.05142625, 0.02384322, 0.2048959, 0.001502327, 0.05178115, 0.1856511, 0.1762341, 0.01047491, 0.1579455, 0.02554454, 0.002829491, 0.004588653, 0.01440524, 0.01659836, 0.01821053
189.601995, 0.04855498, 0.02267984, 0.2004768, 0.001416474, 0.04872394, 0.1773536, 0.1823538, 0.009959954, 0.1586091, 0.02401412, 0.002707361, 0.004399637, 0.01378103, 0.01555828, 0.01744228
189.651956, 0.04584402, 0.02430017, 0.1994524, 0.001335527, 0.04584723, 0.1694269, 0.1740381, 0.009470313, 0.1528038, 0.0225754, 0.002590502, 0.004218407, 0.01318387, 0.01458337, 0.01670645
189.701917, 0.04328442, 0.02354037, 0.1898291, 0.001259205, 0.04314036, 0.1618544, 0.1750171, 0.009004743, 0.1483481, 0.02122288, 0.002478687, 0.004044643, 0.01261259, 0.01366955, 0.01600166
189.751878, 0.04086773, 0.02358798, 0.18067, 0.001187246, 0.04059331, 0.157363, 0.1681797, 0.008562061, 0.1439058, 0.01995138, 0.002371699, 0.003878036, 0.01206606, 0.01281299, 0.0153266
189.801839, 0.03858597, 0.02243705, 0.1719529, 0.001119399, 0.03819664, 0.1503298, 0.1628791, 0.008141142, 0.1425262, 0.01875607, 0.002269328, 0.003718292, 0.01154322, 0.01376294, 0.01468002
189.8518, 0.03643161, 0.02134228, 0.1636563, 0.001055428, 0.03594147, 0.1436109, 0.1587305, 0.007740916, 0.1417124, 0.01763236, 0.002171376, 0.003565128, 0.01104303, 0.01884239, 0.01573946
189.901761, 0.03439753, 0.02030093, 0.1677449, 0.000995114, 0.03381945, 0.1539991, 0.1628239, 0.007360365, 0.1377042, 0.01657598, 0.003458749, 0.003418273, 0.01056451, 0.01766169, 0.01839362
189.951722, 0.03247702, 0.01931039, 0.1774356, 0.0009382464, 0.03733728, 0.1540213, 0.1577634, 0.006998522, 0.1367971, 0.01558289, 0.003309458, 0.003277468, 0.01010673, 0.01655498, 0.01761765
190.001683, 0.03066374, 0.01836818, 0.1847726, 0.0008846286, 0.03513285, 0.1584852, 0.1600913, 0.006654468, 0.148386, 0.0146493, 0.003166611, 0.003142462, 0.009668785, 0.01551761, 0.01687442
190.051644, 0.0289517, 0.01747194, 0.1805722, 0.0008340748, 0.03305857, 0.155369, 0.1527908, 0.006327328, 0.1419159, 0.01377163, 0.003029929, 0.003013018, 0.01283449, 0.01454525, 0.01616254
190.101605, 0.02733524, 0.01661944, 0.1718598, 0.0007864101, 0.03110676, 0.1535728, 0.1483273, 0.006016271, 0.1357279, 0.01294656, 0.00292061, 0.002888906, 0.01227835, 0.01363382, 0.0154807
190.151566, 0.02580904, 0.01580853, 0.1669706, 0.0007414692, 0.02927019, 0.1490135, 0.1498429, 0.005720505, 0.1298097, 0.01217091, 0.002794547, 0.002769906, 0.0117463, 0.01672896, 0.01482762
190.201527, 0.02436805, 0.01503718, 0.1649875, 0.0006990966, 0.02754204, 0.1440506, 0.1430098, 0.00543928, 0.1277926, 0.01144173, 0.002947346, 0.00698182, 0.01123731, 0.01588761, 0.01574143
190.251488, 0.02300751, 0.01430347, 0.1602254, 0.0006591454, 0.02591593, 0.1385787, 0.1444597, 0.005171879, 0.1222204, 0.01075624, 0.002820129, 0.009287138, 0.01861617, 0.03042737, 0.01622516
190.301449, 0.02172294, 0.01360557, 0.159202, 0.0006214773, 0.02438583, 0.132385, 0.1387884, 0.004917625, 0.1225375, 0.01011182, 0.002698403, 0.008904583, 0.01890721, 0.03645188, 0.01554067
190.35141, 0.02051009, 0.01294171, 0.1515207, 0.0005859619, 0.02294607, 0.1288421, 0.1439699, 0.00467587, 0.1171944, 0.009506003, 0.002581931, 0.008537785, 0.01808792, 0.03416774, 0.01488506
190.401371, 0.01936495, 0.01231025, 0.14421, 0.000552476, 0.02159131, 0.1258193, 0.1391828, 0.004445999, 0.1200091, 0.008936484, 0.002470486, 0.008186096, 0.01730414, 0.03202672, 0.01425711
190.451332, 0.01828375, 0.0117096, 0.1444851, 0.0005209037, 0.02031653, 0.1301677, 0.1328358, 0.00422743, 0.1147763, 0.008401087, 0.002363851, 0.007848894, 0.01655431, 0.03001987, 0.01365565
190.501293, 0.01726292, 0.01113825, 0.1375138, 0.0004911358, 0.01911703, 0.1243499, 0.1303363, 0.004019605, 0.1097717, 0.007897765, 0.00226182, 0.007525583, 0.01583698, 0.02813877, 0.01728968
190.551254, 0.01629908, 0.01059478, 0.130879, 0.0004630689, 0.01798834, 0.123933, 0.1243927, 0.003821997, 0.1049853, 0.007424599, 0.002164192, 0.007215589, 0.01515074, 0.02637554, 0.01656028
190.601215, 0.01538906, 0.01007783, 0.1245642, 0.000436606, 0.01692629, 0.1183938, 0.1187201, 0.003634104, 0.1004076, 0.00697978, 0.002070778, 0.006918364, 0.01449423, 0.0247228, 0.01586166
190.651176, 0.01452984, 0.009586106, 0.1185541, 0.0004116553, 0.01592694, 0.1131023, 0.1191317, 0.003455448, 0.09602951, 0.006561611, 0.001981396, 0.006633383, 0.01386616, 0.02317363, 0.01519251
190.701137, 0.0137186, 0.009118373, 0.112834, 0.0003881305, 0.0149866, 0.1080473, 0.12367, 0.003285575, 0.09935597, 0.006168495, 0.001895873, 0.008140988, 0.01326532, 0.02172153, 0.01455158
190.751098, 0.01295265, 0.008896786, 0.1073899, 0.0003659501, 0.01410177, 0.1032182, 0.1180304, 0.003124053, 0.1041137, 0.005798931, 0.00181404, 0.007805644, 0.01269051, 0.02228204, 0.0139377
190.801059, 0.01222947, 0.008462686, 0.1022084, 0.0003450372, 0.01326919, 0.0986049, 0.1126479, 0.002970472, 0.09957404, 0.005451509, 0.00173574, 0.007484114, 0.0121406, 0.02088581, 0.01951404
190.85102, 0.01154666, 0.008049767, 0.09727696, 0.0003253194, 0.01248576, 0.09419782, 0.107511, 0.00282444, 0.09523229, 0.005124901, 0.00166082, 0.007175828, 0.01161453, 0.01957707, 0.01869081
190.900981, 0.01090198, 0.007656996, 0.0989738, 0.0003067284, 0.01174859, 0.1006363, 0.1026082, 0.002685588, 0.1004301, 0.004817861, 0.001589133, 0.006880241, 0.01111125, 0.01835033, 0.0179023
190.950942, 0.01029329, 0.007283389, 0.1005076, 0.0002891998, 0.01105494, 0.104847, 0.0979291, 0.002553562, 0.09605099, 0.004529215, 0.001520541, 0.006596831, 0.01062978, 0.02353187, 0.01714706
191.000903, 0.00971859, 0.006928011, 0.104524, 0.000272673, 0.01040225, 0.101774, 0.09346333, 0.002428026, 0.1052104, 0.004257863, 0.001454909, 0.006325094, 0.01016917, 0.02205732, 0.01642369
191.050864, 0.009175974, 0.006589973, 0.1056169, 0.0002570906, 0.009788089, 0.1039668, 0.09497254, 0.002308662, 0.1006229, 0.004002769, 0.00139211, 0.006064551, 0.009728516, 0.02067517, 0.01573082
191.100825, 0.008663653, 0.00626843, 0.1051728, 0.0002423987, 0.00921019, 0.09932006, 0.09752396, 0.002195166, 0.1026214, 0.003762957, 0.001332022, 0.006780811, 0.009306961, 0.02105592, 0.01506719
191.150786, 0.008179937, 0.005962575, 0.1048724, 0.0002285463, 0.008666411, 0.09488101, 0.09307667, 0.00208725, 0.09814677, 0.003537512, 0.001274528, 0.009691874, 0.008903672, 0.01973652, 0.01443156
191.200747, 0.007723229, 0.005671644, 0.09981241, 0.0002154856, 0.01350891, 0.09470874, 0.09593858, 0.001984638, 0.09386726, 0.003325575, 0.001219515, 0.009292646, 0.008517859, 0.01849979, 0.01382274
191.250708, 0.007292019, 0.005394908, 0.09641841, 0.0002031713, 0.01271133, 0.09047579, 0.09538396, 0.001887072, 0.08977436, 0.003126335, 0.001166877, 0.008909863, 0.009200722, 0.01734056, 0.0132396
191.300669, 0.006884885, 0.005131674, 0.09458383, 0.0001915607, 0.01196084, 0.09364174, 0.09490284, 0.001794301, 0.09460361, 0.002939031, 0.00111651, 0.008542849, 0.008802037, 0.01625397, 0.01268106
191.35063, 0.006500483, 0.004881285, 0.09002026, 0.0001806136, 0.01125466, 0.09126554, 0.09057508, 0.001706092, 0.09047859, 0.00276295, 0.001068318, 0.008190951, 0.01127338, 0.01523547, 0.01214609
191.400591, 0.006137543, 0.004643113, 0.08567688, 0.0001702921, 0.01059017, 0.08718649, 0.09447817, 0.001622219, 0.08989754, 0.002597417, 0.001022206, 0.00785355, 0.01190448, 0.01428078, 0.01163369
191.450552, 0.005794866, 0.004416562, 0.08154306, 0.0001605605, 0.009964919, 0.08328974, 0.09016977, 0.001542469, 0.08597773, 0.002441802, 0.0009780838, 0.007530047, 0.01138864, 0.01338592, 0.0111429
191.500513, 0.005471323, 0.004201065, 0.07760869, 0.000151385, 0.00937658, 0.08420617, 0.08605785, 0.00146664, 0.09450381, 0.00229551, 0.0009358664, 0.007219869, 0.01089514, 0.01254714, 0.01067282
191.550474, 0.005165843, 0.01242733, 0.08281802, 0.0001427338, 0.01682623, 0.09297897, 0.08213343, 0.001394538, 0.09329595, 0.002157983, 0.0008954713, 0.006922469, 0.01375841, 0.01176091, 0.01022256
191.600435, 0.00487742, 0.01689767, 0.08461114, 0.000134577, 0.01583279, 0.1144996, 0.09098435, 0.001325981, 0.09467506, 0.002028695, 0.002562743, 0.006637318, 0.01792019, 0.02088049, 0.01427952
191.650396, 0.0046051, 0.01607319, 0.08052874, 0.0001268863, 0.01489801, 0.1149407, 0.08683528, 0.001260795, 0.09054693, 0.001907152, 0.002452126, 0.006363914, 0.02790572, 0.01957208, 0.01367711
191.700357, 0.004866733, 0.0242228, 0.07664332, 0.0001196352, 0.01401841, 0.1098035, 0.08287542, 0.001198813, 0.08659879, 0.001792892, 0.002346284, 0.006101772, 0.02940305, 0.01834566, 0.01310012
191.750318, 0.00459501, 0.0230409, 0.07667933, 0.0001127984, 0.01319075, 0.1070827, 0.07909613, 0.001139878, 0.09555036, 0.001685477, 0.002245011, 0.005850428, 0.02812896, 0.01719608, 0.01254747
191.800279, 0.008332989, 0.02393218, 0.07297963, 0.0001063523, 0.01895528, 0.1022967, 0.08527398, 0.001083841, 0.09138406, 0.001584498, 0.002148109, 0.005609437, 0.02691008, 0.01704508, 0.01201813
191.85024, 0.007867735, 0.02548475, 0.06945844, 0.0001002746, 0.01783614, 0.09772462, 0.08703773, 0.001030558, 0.08739942, 0.001489568, 0.002055389, 0.005378373, 0.02574401, 0.015977, 0.01151112
191.900201, 0.01211647, 0.02424128, 0.06783297, 9.454426e-05, 0.01678308, 0.09696925, 0.08665727, 0.0009798949, 0.08891087, 0.001400326, 0.001966672, 0.005156827, 0.02462847, 0.01497585, 0.0152021
191.950162, 0.01143997, 0.02305847, 0.06681782, 8.914135e-05, 0.01579219, 0.09263527, 0.09313693, 0.0009317223, 0.08503407, 0.00131643, 0.001881783, 0.004944407, 0.02356127, 0.01793751, 0.01456077
192.000123, 0.01080125, 0.02193338, 0.06359393, 8.404721e-05, 0.0148598, 0.08849499, 0.0888897, 0.000885918, 0.08132631, 0.001237561, 0.001800559, 0.007371206, 0.02254032, 0.01968138, 0.0139465
192.050084, 0.01019818, 0.02086319, 0.07506322, 7.924417e-05, 0.01398246, 0.08453976, 0.09287211, 0.0008423654, 0.07778022, 0.001163417, 0.001722841, 0.00900467, 0.02186872, 0.01844811, 0.01335814
192.100045, 0.009628789, 0.02312692, 0.0714415, 7.471562e-05, 0.01315692, 0.08076131, 0.08863695, 0.0008009539, 0.07438876, 0.001093715, 0.001648477, 0.01167975, 0.0209211, 0.01729211, 0.0127946
192.150006, 0.009091186, 0.02199849, 0.06799453, 7.044585e-05, 0.01238013, 0.07715174, 0.09516364, 0.0007615782, 0.07680287, 0.001028189, 0.001577324, 0.01119864, 0.02001455, 0.02193251, 0.01772922
192.199967, 0.0085836, 0.02762848, 0.06471387, 6.642009e-05, 0.01164919, 0.07370349, 0.09349528, 0.0007241383, 0.07812478, 0.0009665885, 0.001509241, 0.01073735, 0.02126214, 0.02055818, 0.01698128
192.249928, 0.008104353, 0.02755745, 0.06159149, 6.262439e-05, 0.01096141, 0.07040936, 0.09568436, 0.0006885389, 0.0747183, 0.0009086787, 0.001552233, 0.01029505, 0.0214668, 0.01926996, 0.0162649
192.299889, 0.007651865, 0.02621284, 0.05861977, 5.904561e-05, 0.01031424, 0.06726246, 0.09132096, 0.0006546897, 0.07146034, 0.0008542385, 0.00230901, 0.009870979, 0.0205366, 0.02318208, 0.01557873
192.34985, 0.007224639, 0.02782729, 0.05579143, 5.567134e-05, 0.009705273, 0.07162619, 0.08715654, 0.0006225046, 0.06834444, 0.0008030598, 0.002209346, 0.009464374, 0.01964671, 0.02172945, 0.01492152
192.399811, 0.006821268, 0.02646952, 0.05309955, 5.24899e-05, 0.009132264, 0.07042814, 0.08318203, 0.0005919017, 0.06536441, 0.0007549473, 0.002113983, 0.01208693, 0.02071017, 0.02036784, 0.01429203
192.449772, 0.006440417, 0.02817206, 0.05053755, 4.949026e-05, 0.008593086, 0.07254326, 0.07938876, 0.0005628032, 0.06251431, 0.0007097172, 0.002022736, 0.01158905, 0.01981276, 0.01909156, 0.01368909
192.499733, 0.006080831, 0.03004048, 0.04809917, 4.666205e-05, 0.01776647, 0.07266132, 0.08284904, 0.0005351352, 0.05978849, 0.000667197, 0.001935428, 0.01111167, 0.02889733, 0.01789524, 0.0131116
192.549694, 0.005741321, 0.03149768, 0.04577843, 4.399546e-05, 0.01671752, 0.07334218, 0.08072408, 0.0005088274, 0.05718152, 0.0006272242, 0.002999212, 0.01065396, 0.02909608, 0.02116206, 0.01255846
192.599655, 0.005420767, 0.02996082, 0.04356967, 4.148126e-05, 0.0157305, 0.07451624, 0.0770429, 0.000483813, 0.05923967, 0.0005896463, 0.002869756, 0.0102151, 0.02783529, 0.019836, 0.01202866
192.649616, 0.00511811, 0.02849894, 0.04146748, 3.911074e-05, 0.01480175, 0.07118579, 0.07352959, 0.0004600283, 0.05906342, 0.0005543197, 0.002745888, 0.009794322, 0.02662914, 0.01859304, 0.01152121
192.699577, 0.004832352, 0.0271084, 0.03946672, 3.687568e-05, 0.01392784, 0.06800418, 0.07017649, 0.0004374129, 0.05648807, 0.0005211096, 0.002627366, 0.009390874, 0.02547524, 0.02107766, 0.01103517
192.749538, 0.004562548, 0.0257857, 0.03756249, 3.476836e-05, 0.01310553, 0.06496478, 0.07092361, 0.0004159092, 0.05906303, 0.0004898891, 0.003419941, 0.009004045, 0.02437135, 0.0197569, 0.01056963
192.799499, 0.004307808, 0.02452754, 0.03575014, 3.278146e-05, 0.0171076, 0.06206122, 0.07284082, 0.0003954628, 0.06185378, 0.0004605391, 0.003272325, 0.008633151, 0.0233153, 0.01851889, 0.01012373
192.84946, 0.004067291, 0.02333077, 0.03402523, 3.09081e-05, 0.01609755, 0.06181332, 0.07644035, 0.0003760214, 0.05915676, 0.0004329475, 0.00313108, 0.008277534, 0.022305, 0.01735847, 0.009696645
192.899421, 0.003840203, 0.02219239, 0.03238355, 2.91418e-05, 0.01514714, 0.06110763, 0.07949367, 0.0003575359, 0.05968773, 0.000407009, 0.002995932, 0.009613509, 0.02133848, 0.01716797, 0.009287575
192.949382, 0.003625793, 0.02110956, 0.03082108, 2.747644e-05, 0.01425283, 0.06255206, 0.0758686, 0.0003399591, 0.05708516, 0.0003826245, 0.002866617, 0.00921751, 0.02041384, 0.01609219, 0.008895763
192.999343, 0.003423355, 0.02007956, 0.02933399, 2.590625e-05, 0.01341133, 0.06202159, 0.07240884, 0.0003232464, 0.05772855, 0.0003597009, 0.002742885, 0.008837823, 0.01952927, 0.01508383, 0.00852048
193.049304, 0.00323222, 0.01909982, 0.02791866, 2.442579e-05, 0.01261951, 0.05924958, 0.06910685, 0.0003073553, 0.069165, 0.0003381507, 0.002624493, 0.008473775, 0.01868303, 0.0183221, 0.008161029
193.099265, 0.003051756, 0.01816789, 0.04878553, 2.302993e-05, 0.01187444, 0.07271313, 0.06944866, 0.0002922454, 0.06614918, 0.0003178915, 0.002511211, 0.008124724, 0.01787346, 0.01717401, 0.007816741
193.149226, 0.002881368, 0.01728142, 0.04643168, 2.171384e-05, 0.01117337, 0.07618872, 0.06628166, 0.0002778783, 0.06326487, 0.0002988462, 0.002402819, 0.00779005, 0.01877025, 0.01609785, 0.007486979
193.199187, 0.002720493, 0.01643821, 0.0441914, 2.047296e-05, 0.01051368, 0.07671255, 0.06325908, 0.0002642176, 0.06050632, 0.008466896, 0.002299105, 0.007469163, 0.01914278, 0.01508913, 0.007171127
193.249148, 0.0025686, 0.01563615, 0.04205921, 1.9303e-05, 0.009892941, 0.07926696, 0.06037434, 0.0002512284, 0.05786805, 0.007959631, 0.002199868, 0.01017753, 0.01831328, 0.01414362, 0.006868601
193.299109, 0.002425188, 0.01487321, 0.0400299, 1.819989e-05, 0.01420745, 0.08476441, 0.06826244, 0.0002388777, 0.05534482, 0.007482758, 0.002104914, 0.01264649, 0.01948989, 0.01616186, 0.006578837
193.34907, 0.002289783, 0.01414751, 0.0380985, 1.715983e-05, 0.01336863, 0.08097592, 0.07368136, 0.0002271343, 0.05293161, 0.007034454, 0.002014059, 0.01212556, 0.01864535, 0.01514913, 0.006301297
193.399031, 0.002161938, 0.01658245, 0.03626029, 1.61792e-05, 0.01257933, 0.07735676, 0.07032134, 0.0002159681, 0.05062362, 0.00661301, 0.001927125, 0.01162608, 0.01783741, 0.01419986, 0.006035466
193.448992, 0.002041231, 0.01590909, 0.03451077, 1.525461e-05, 0.01292208, 0.08076859, 0.06711455, 0.000205351, 0.04841627, 0.006216815, 0.001843944, 0.01114718, 0.01706448, 0.01331007, 0.00578085
193.498953, 0.001927263, 0.0172326, 0.03284566, 1.438285e-05, 0.01319959, 0.07715869, 0.06405399, 0.0001952557, 0.04630517, 0.005844356, 0.001764353, 0.01068801, 0.01632505, 0.01523404, 0.01238789
193.548914, 0.001819659, 0.01639178, 0.03126089, 1.356092e-05, 0.01662501, 0.07371013, 0.061133, 0.0001856568, 0.04428612, 0.005494212, 0.001688198, 0.01024775, 0.01561765, 0.01609537, 0.01186529
193.598875, 0.001718062, 0.01559197, 0.02975259, 1.278595e-05, 0.01564345, 0.0704157, 0.05834521, 0.0001765297, 0.0423551, 0.005165046, 0.00161533, 0.009825622, 0.01494091, 0.0150868, 0.01136473
193.648836, 0.001622138, 0.0148312, 0.02831706, 1.205528e-05, 0.01471985, 0.06726851, 0.05568455, 0.0001678513, 0.04050829, 0.0048556, 0.001545607, 0.009420885, 0.01429349, 0.01414144, 0.0136883
193.698797, 0.001531569, 0.02406424, 0.02695079, 1.136636e-05, 0.01385077, 0.06426199, 0.05314522, 0.0001595996, 0.03874199, 0.004564694, 0.001478893, 0.009032819, 0.01367413, 0.01325531, 0.01311083
193.748758, 0.001446058, 0.02495079, 0.02565044, 1.071681e-05, 0.01303301, 0.06138984, 0.05072169, 0.0001517535, 0.03705272, 0.004291216, 0.001415059, 0.008660739, 0.0130816, 0.01474669, 0.01255773
193.798719, 0.00136532, 0.02373337, 0.02441283, 1.010437e-05, 0.01226353, 0.05864606, 0.04840868, 0.0001442932, 0.0354371, 0.004034123, 0.00135398, 0.008303986, 0.01251475, 0.01912408, 0.01202796
193.84868, 0.00128909, 0.02257535, 0.02323494, 9.526941e-06, 0.01153947, 0.05602491, 0.04620115, 0.0001371996, 0.03389193, 0.003792433, 0.001295538, 0.007961928, 0.01197246, 0.01792573, 0.01152054
193.898641, 0.001217117, 0.02147384, 0.02211388, 8.982506e-06, 0.01085817, 0.05352091, 0.04409428, 0.0001304547, 0.03241413, 0.003565223, 0.001239618, 0.00763396, 0.01145367, 0.01680247, 0.01103452
193.948602, 0.001149162, 0.02042607, 0.02104691, 8.469185e-06, 0.01021709, 0.05112883, 0.04208349, 0.0001240414, 0.03100077, 0.003351625, 0.001186112, 0.007319502, 0.01095736, 0.0157496, 0.01056901
193.998563, 0.001085001, 0.01942942, 0.02003141, 7.985197e-06, 0.009613866, 0.05673886, 0.0401644, 0.0001179434, 0.02964904, 0.003150824, 0.001134916, 0.007017997, 0.01048256, 0.0147627, 0.01012314
194.048524, 0.001024422, 0.0184814, 0.05108648, 7.528868e-06, 0.009046254, 0.06230976, 0.03833283, 0.0001121452, 0.02835625, 0.002962054, 0.001085929, 0.006728912, 0.01002833, 0.01383764, 0.009696079
194.098485, 0.000967226, 0.01757964, 0.04862161, 7.098617e-06, 0.008512153, 0.06369394, 0.04161106, 0.0001066321, 0.02711983, 0.01029465, 0.001039057, 0.006451734, 0.009593784, 0.01297055, 0.01256134
194.148446, 0.0009132231, 0.01672188, 0.04627567, 6.692953e-06, 0.008009587, 0.06084718, 0.04319865, 0.0001013899, 0.02593732, 0.00967788, 0.0009942075, 0.006185974, 0.009178067, 0.0159838, 0.01203142
194.198407, 0.0008622353, 0.01590597, 0.04404292, 6.310472e-06, 0.01034913, 0.05812766, 0.0412287, 9.640551e-05, 0.02480637, 0.009098063, 0.0009512941, 0.005931162, 0.008780363, 0.01498222, 0.01152385
