 , C0, C1, C2, C3, C4, C5, C6,,segment,Time (s),Frame,A (time),A (frame)
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted,,0,0,0,0.99922,20
1842.786142,0.01139333,0.003130526,0.02029142,0.1340608,0.00068771,0.01325156,0.000354098,,,,,,
1842.836103,0.01080639,0.002953008,0.0193851,0.128566,0.000657612,0.01296266,0.0003396,,,,,,
1842.886064,0.0102497,0.002785556,0.01851926,0.1300676,0.000628831,0.01241656,0.000325696,,,,,,
1842.936025,0.009721681,0.003967691,0.0176921,0.1247364,0.00060131,0.01527313,0.000312361,,,,,,
1842.985986,0.009220866,0.003742701,0.01690188,0.1215502,0.000574994,0.01462969,0.000299572,,,,,,
1843.035947,0.008745849,0.003530468,0.01614695,0.1176991,0.000549829,0.01401336,0.000287307,,,,,,
1843.085908,0.008295303,0.003330271,0.01542575,0.122026,0.000525766,0.01405483,0.000275544,,,,,,
1843.135869,0.007867968,0.003141426,0.01473675,0.1200868,0.000502755,0.01346272,0.000264262,,,,,,
1843.18583,0.007462646,0.002963289,0.01407853,0.126191,0.000480752,0.01289555,0.000253443,,,,,,
1843.235791,0.007078205,0.002795254,0.01344971,0.1210187,0.000459712,0.01379197,0.000243066,,,,,,
1843.285752,0.006713569,0.002636747,0.01679274,0.1218555,0.000439592,0.01321093,0.000233114,,,,,,
1843.335713,0.006367716,0.002487228,0.017755,0.1293166,0.000420353,0.01464779,0.00022357,,,,,,
1843.385674,0.006039681,0.002346189,0.01696197,0.1240163,0.000401957,0.0140307,0.000214417,,,,,,
1843.435635,0.005728544,0.002213146,0.01717835,0.1210535,0.000384365,0.0134396,0.000205638,,,,,,
1843.485596,0.005433436,0.002087648,0.0169754,0.1160918,0.000367543,0.01287341,0.000197218,,,,,,
1843.535557,0.01067812,0.006996099,0.019842,0.1113335,0.000351457,0.01233107,0.000189144,,,,,,
1843.585518,0.01012804,0.006599381,0.01895576,0.1239106,0.000336076,0.01181158,0.0001814,,,,,,
1843.635479,0.01148437,0.006225159,0.0181091,0.1188318,0.000321367,0.01378607,0.000173973,,,,,,
1843.68544,0.01089275,0.005872157,0.01730025,0.1139612,0.000307302,0.01320528,0.00016685,,,,,,
1843.735401,0.01378709,0.005539173,0.01652753,0.1122941,0.000293853,0.01264896,0.000160018,,,,,,
1843.785362,0.01307684,0.006318568,0.01788018,0.1117572,0.000280993,0.01211608,0.000153467,,,,,,
1843.835323,0.01240319,0.00596027,0.02210161,0.1164268,0.000268695,0.01557077,0.000147184,,,,,,
1843.885284,0.01176423,0.006941575,0.02111444,0.1116548,0.000256935,0.0149148,0.000141157,,,,,,
1843.935245,0.01659946,0.006547948,0.02017136,0.1108392,0.000245691,0.01428646,0.000135378,,,,,,
1843.985206,0.01574433,0.006176642,0.01927041,0.1062962,0.000234938,0.01368459,0.000129835,,,,,,
1844.035167,0.01493325,0.005826392,0.01840969,0.1147386,0.000224656,0.01340357,0.000124519,,,,,,
1844.085128,0.01416396,0.005496002,0.01863594,0.1100357,0.000214824,0.0128389,0.000119421,,,,,,
1844.135089,0.01733018,0.005184348,0.02304598,0.116922,0.000205422,0.01229801,0.000114532,,,,,,
1844.18505,0.01643741,0.004890366,0.02201663,0.1138465,0.000196431,0.01177991,0.000109843,,,,,,
1844.235011,0.01559063,0.004613054,0.02103326,0.1108404,0.000187835,0.01128364,0.000105345,,,,,,
1844.284972,0.01478747,0.004351468,0.0200938,0.1133709,0.000179614,0.01080828,0.000101032,,,,,,
1844.334933,0.01402569,0.004104715,0.01919631,0.1105647,0.000171753,0.01068387,9.69E-05,,,,,,
1844.384894,0.01330315,0.003871955,0.0183389,0.1071754,0.000164236,0.01023377,9.29E-05,,,,,,
1844.434855,0.01261783,0.003652393,0.01751979,0.106553,0.000157048,0.009802637,8.91E-05,,,,,,
1844.484816,0.01196782,0.003445282,0.01673727,0.1021857,0.000150175,0.0116716,8.55E-05,,,,,,
1844.534777,0.01135129,0.003249915,0.0159897,0.1040589,0.000143603,0.01627566,8.20E-05,,,,,,
1844.584738,0.01076653,0.004768664,0.01527551,0.09979375,0.000137318,0.01558999,7.86E-05,,,,,,
1844.634699,0.01021188,0.004498254,0.01459323,0.09570345,0.000131308,0.01646603,7.54E-05,,,,,,
1844.68466,0.009685815,0.005948084,0.01593564,0.0917808,0.000125561,0.01717954,7.23E-05,,,,,,
1844.734621,0.009186846,0.005610794,0.01522387,0.09885255,0.000120066,0.01700414,6.94E-05,,,,,,
1844.784582,0.01150816,0.00529263,0.01723173,0.1012386,0.000114811,0.01628778,6.65E-05,,,,,,
1844.834543,0.01186388,0.004992508,0.01646207,0.104061,0.000109787,0.01560159,6.38E-05,,,,,,
1844.884504,0.01686074,0.004709405,0.02214115,0.09979582,0.000104982,0.01494432,6.12E-05,,,,,,
1844.934465,0.01599216,0.004442355,0.02115222,0.09570543,0.000100387,0.01431473,5.87E-05,,,,,,
1844.984426,0.01516831,0.004190449,0.02020745,0.0917827,9.60E-05,0.01463789,5.63E-05,,,,,,
1845.034387,0.01438691,0.003952826,0.01930488,0.09590959,9.18E-05,0.01402122,5.40E-05,,,,,,
1845.084348,0.01364576,0.003728679,0.01844262,0.0972096,8.78E-05,0.01343052,5.18E-05,,,,,,
1845.134309,0.0129428,0.00722556,0.01761888,0.09322522,8.39E-05,0.01680803,4.96E-05,,,,,,
1845.18427,0.01227604,0.006815829,0.0219594,0.08940414,8.03E-05,0.01609993,4.76E-05,,,,,,
1845.234231,0.01164364,0.006429333,0.02097858,0.08968842,7.67E-05,0.01542166,4.57E-05,,,,,,
1845.284192,0.01104381,0.006064754,0.02004157,0.09179441,7.34E-05,0.01477197,4.38E-05,,,,,,
1845.334153,0.01047488,0.005720848,0.01914641,0.08803198,7.02E-05,0.01967519,4.20E-05,,,,,,
1845.384114,0.01492327,0.005396443,0.01829123,0.09183278,6.71E-05,0.0188463,4.03E-05,,,,,,
1845.434075,0.0141545,0.008509943,0.01747425,0.08806878,6.42E-05,0.01805233,3.86E-05,,,,,,
1845.484036,0.01342532,0.008243936,0.01669376,0.08445905,6.14E-05,0.01729181,3.70E-05,,,,,,
1845.533997,0.01273371,0.007776458,0.01594813,0.08398058,5.87E-05,0.01656333,3.55E-05,,,,,,
1845.583958,0.01207773,0.007335489,0.01939037,0.08746123,5.61E-05,0.01586554,3.41E-05,,,,,,
1845.633919,0.01145554,0.006919526,0.01852429,0.09290861,5.37E-05,0.01519714,3.27E-05,,,,,,
1845.68388,0.01397263,0.00865115,0.0176969,0.08910051,5.13E-05,0.01455691,3.13E-05,,,,,,
1845.733841,0.01761675,0.008160581,0.01690647,0.090875,4.91E-05,0.01394364,3.01E-05,,,,,,
1845.783802,0.01670922,0.009832837,0.01615134,0.09122307,4.69E-05,0.01545582,2.88E-05,,,,,,
1845.833763,0.01584843,0.009275259,0.01542993,0.09440018,4.49E-05,0.0149127,2.76E-05,,,,,,
1845.883724,0.015032,0.0087493,0.01807112,0.09209502,4.29E-05,0.01428445,2.65E-05,,,,,,
1845.933685,0.01425762,0.01342152,0.01726397,0.08832027,4.10E-05,0.01368267,2.54E-05,,,,,,
1845.983646,0.01352313,0.01266044,0.02093605,0.08470024,3.92E-05,0.01310623,2.44E-05,,,,,,
1846.033607,0.01502921,0.01194253,0.02000094,0.0848465,3.75E-05,0.01255408,2.34E-05,,,,,,
1846.083568,0.0155003,0.01126532,0.02008631,0.08136886,3.59E-05,0.0120252,2.24E-05,,,,,,
1846.133529,0.01470179,0.01142483,0.01979181,0.08466232,3.43E-05,0.01151859,2.15E-05,,,,,,
1846.18349,0.01394442,0.01077697,0.02101436,0.09324231,3.28E-05,0.02174866,2.06E-05,,,,,,
1846.233451,0.01322607,0.01016586,0.02007575,0.09034719,3.14E-05,0.02083242,1.98E-05,,,,,,
1846.283412,0.01836945,0.009589396,0.01917906,0.09458584,3.00E-05,0.01995477,1.90E-05,,,,,,
1846.333373,0.01742314,0.009229586,0.01832243,0.09070899,2.87E-05,0.01911411,1.82E-05,,,,,,
1846.383334,0.01652558,0.008909088,0.01750405,0.09566415,2.74E-05,0.01915426,1.75E-05,,,,,,
1846.433295,0.01567426,0.01173141,0.02131406,0.09507745,2.62E-05,0.01834731,1.67E-05,,,,,,
1846.483256,0.01486679,0.01106618,0.02036207,0.09118046,2.51E-05,0.01757437,1.61E-05,,,,,,
1846.533217,0.0152468,0.01043866,0.01945259,0.09374482,2.40E-05,0.01683398,1.54E-05,,,,,,
1846.583178,0.01573409,0.01293682,0.01858374,0.08990245,2.29E-05,0.01612479,1.48E-05,,,,,,
1846.633139,0.01492354,0.01220323,0.01775369,0.09639313,2.19E-05,0.01544547,1.42E-05,,,,,,
1846.6831,0.01415475,0.01151124,0.01696072,0.09244221,2.10E-05,0.01479478,1.36E-05,,,,,,
1846.733061,0.01342556,0.01085848,0.02067066,0.09270418,2.00E-05,0.01417149,1.30E-05,,,,,,
1846.783022,0.01864501,0.01024275,0.0197474,0.08890446,1.92E-05,0.01357446,1.25E-05,,,,,,
1846.832983,0.01990396,0.009661925,0.01932743,0.08526049,1.83E-05,0.01300259,1.20E-05,,,,,,
1846.882944,0.0188786,0.009114039,0.0214568,0.08176587,1.75E-05,0.01245481,1.15E-05,,,,,,
1846.932905,0.01790606,0.008597221,0.02315191,0.07841448,1.68E-05,0.0119301,1.10E-05,,,,,,
1846.982866,0.01698362,0.009543215,0.02211783,0.07958861,1.60E-05,0.01219733,1.06E-05,,,,,,
1847.032827,0.02285467,0.01076674,0.02474556,0.07632647,1.53E-05,0.0155812,1.01E-05,,,,,,
1847.082788,0.02167731,0.0101562,0.0236403,0.07319804,1.47E-05,0.01492479,9.72E-06,,,,,,
1847.132749,0.02056059,0.009580291,0.0225844,0.08155115,1.40E-05,0.01429602,9.32E-06,,,,,,
1847.18271,0.02074923,0.01163067,0.02523089,0.07820857,1.34E-05,0.01369375,8.94E-06,,,,,,
1847.232671,0.02408572,0.01097114,0.02587313,0.07500299,1.28E-05,0.01465063,8.58E-06,,,,,,
1847.282632,0.02284493,0.01034902,0.02471751,0.0719288,1.23E-05,0.01403342,8.22E-06,,,,,,
1847.332593,0.02166806,0.009762169,0.02361349,0.07485566,1.17E-05,0.01344221,7.89E-06,,,,,,
1847.382554,0.02055182,0.009208599,0.02255879,0.07969618,1.12E-05,0.01287591,7.57E-06,,,,,,
1847.432515,0.01949309,0.00868642,0.0215512,0.08546007,1.07E-05,0.01233346,7.26E-06,,,,,,
1847.482476,0.0184889,0.008193851,0.02058861,0.08558738,1.02E-05,0.01181387,6.96E-06,,,,,,
1847.532437,0.01753643,0.007729213,0.01966902,0.08207937,9.80E-06,0.01131617,6.67E-06,,,,,,
1847.582398,0.01663304,0.007290923,0.0187905,0.09000856,9.37E-06,0.01083943,6.40E-06,,,,,,
1847.632359,0.02521597,0.006877486,0.01795122,0.09860509,8.96E-06,0.01472311,6.14E-06,,,,,,
1847.68232,0.02391696,0.006487494,0.01946537,0.1018005,8.56E-06,0.01410284,5.89E-06,,,,,,
1847.732281,0.02268487,0.006119616,0.01981752,0.09998294,8.19E-06,0.01350871,5.65E-06,,,,,,
1847.782242,0.02360892,0.008261946,0.02554035,0.09777515,7.83E-06,0.0129396,5.41E-06,,,,,,
1847.832203,0.02479305,0.007793447,0.02439958,0.09376759,7.49E-06,0.01239447,5.19E-06,,,,,,
1847.882164,0.02351583,0.007351514,0.02702635,0.09682629,7.16E-06,0.01187231,4.98E-06,,,,,,
1847.932125,0.0223044,0.006934642,0.02581922,0.09285762,6.85E-06,0.01137215,4.78E-06,,,,,,
1847.982086,0.02115538,0.006541409,0.024666,0.1026448,6.55E-06,0.01089305,4.58E-06,,,,,,
1848.032047,0.02006555,0.006170474,0.02356429,0.106079,6.26E-06,0.01043414,4.39E-06,,,,,,
1848.082008,0.01903187,0.005820573,0.02251179,0.106803,5.99E-06,0.009994566,4.21E-06,,,,,,
1848.131969,0.01805143,0.006817049,0.02150629,0.1152908,5.73E-06,0.01148459,4.04E-06,,,,,,
1848.18193,0.01712151,0.006430484,0.02054571,0.1105653,5.47E-06,0.01100076,3.88E-06,,,,,,
1848.231891,0.01623948,0.008512391,0.01962803,0.1211186,5.24E-06,0.01053731,3.72E-06,,,,,,
1848.281852,0.0154029,0.00802969,0.01875134,0.1161542,5.01E-06,0.01009339,3.56E-06,,,,,,
1848.331813,0.01460941,0.007574361,0.01791381,0.1182074,4.79E-06,0.009668166,3.42E-06,,,,,,
1848.381774,0.0138568,0.007144852,0.01711369,0.1195447,4.58E-06,0.01445643,3.28E-06,,,,,,
1848.431735,0.01931649,0.006739698,0.02131418,0.1437811,4.38E-06,0.0150567,3.14E-06,,,,,,
1848.481696,0.01832139,0.006357519,0.0223956,0.1378879,4.19E-06,0.01442238,3.02E-06,,,,,,
1848.531657,0.02089472,0.005997012,0.02401728,0.1322362,4.00E-06,0.01381478,2.89E-06,,,,,,
1848.581618,0.01981832,0.005656947,0.02294454,0.1315738,3.83E-06,0.01323279,2.77E-06,,,,,,
1848.631579,0.02248801,0.005336166,0.0273,0.1328372,3.66E-06,0.01267531,2.66E-06,,,,,,
1848.68154,0.02400543,0.005033575,0.02608065,0.1353897,3.50E-06,0.01214131,2.55E-06,,,,,,
1848.731501,0.02276878,0.004748143,0.02491575,0.1298404,3.35E-06,0.01162981,2.45E-06,,,,,,
1848.781462,0.02159584,0.004478897,0.02380288,0.1413251,3.20E-06,0.01113987,2.35E-06,,,,,,
1848.831423,0.02048332,0.004224918,0.02273973,0.1444546,3.06E-06,0.01385846,2.25E-06,,,,,,
1848.881384,0.01942812,0.003985341,0.02172405,0.1496767,2.93E-06,0.01327462,2.16E-06,,,,,,
1848.931345,0.01842727,0.00375935,0.02075374,0.1435418,2.80E-06,0.01271538,2.07E-06,,,,,,
1848.981306,0.01747798,0.006099436,0.01982677,0.1442045,2.68E-06,0.0121797,1.99E-06,,,,,,
1849.031267,0.01657759,0.005753563,0.01894121,0.1476899,2.56E-06,0.01166659,1.90E-06,,,,,,
1849.081228,0.01572359,0.005427304,0.0180952,0.1430368,2.45E-06,0.01117509,1.83E-06,,,,,,
1849.131189,0.01491358,0.005119545,0.02111353,0.1621785,2.34E-06,0.01335604,1.75E-06,,,,,,
1849.18115,0.0141453,0.004829238,0.02017049,0.1650992,2.24E-06,0.01279337,1.68E-06,,,,,,
1849.231111,0.0134166,0.004555393,0.01926958,0.1583322,2.14E-06,0.0122544,1.61E-06,,,,,,
1849.281072,0.01272544,0.004297076,0.02069296,0.1518425,2.05E-06,0.01348402,1.54E-06,,,,,,
1849.331033,0.01622997,0.004053408,0.01976871,0.1540318,1.96E-06,0.01291596,1.48E-06,,,,,,
1849.380994,0.01539388,0.003914197,0.02423371,0.1477184,1.87E-06,0.01237183,1.42E-06,,,,,,
1849.430955,0.01460085,0.003949642,0.02315131,0.1416638,0.00071018,0.01185062,1.36E-06,,,,,,
1849.480916,0.01384868,0.01530578,0.02211725,0.1400421,0.002523743,0.01135137,1.31E-06,,,,,,
1849.530877,0.01313526,0.01821942,0.02112938,0.1343021,0.00241329,0.01087315,1.25E-06,,,,,,
1849.580838,0.01947922,0.01902616,0.02393064,0.1376124,0.002307672,0.01041508,1.20E-06,,,,,,
1849.630799,0.01847574,0.03482295,0.02286178,0.131972,0.002206676,0.009976303,1.15E-06,,,,,,
1849.68076,0.01752396,0.03893808,0.02184065,0.1367223,0.00319081,0.009556015,1.11E-06,,,,,,
1849.730721,0.0166212,0.04125332,0.02086513,0.13511,0.003051163,0.009153433,1.06E-06,,,,,,
1849.780682,0.01576495,0.04460926,0.01993319,0.1329139,0.004883473,0.008767811,1.02E-06,,,,,,
1849.830643,0.01495282,0.04207966,0.01904287,0.1274661,0.004669746,0.008398434,9.75E-07,,,,,,
1849.880604,0.01418252,0.06123424,0.01819232,0.1222416,0.004465373,0.01082976,9.36E-07,,,,,,
1849.930565,0.0134519,0.05816387,0.01737976,0.1255346,0.004269945,0.01037352,8.97E-07,,,,,,
1849.980526,0.01275892,0.06304257,0.01660349,0.1290965,0.00408307,0.01084004,8.60E-07,,,,,,
1850.030487,0.01210164,0.0594677,0.01586189,0.1238052,0.003904373,0.01038336,8.25E-07,,,,,,
1850.080448,0.01147822,0.05609554,0.01515342,0.1187307,0.003733497,0.009945922,7.91E-07,,,,,,
1850.130409,0.01752069,0.05674001,0.02444419,0.1306565,0.003570099,0.009526913,7.59E-07,,,,,,
1850.18037,0.02082973,0.05420455,0.02335238,0.1253012,0.003413853,0.009125557,7.28E-07,,,,,,
1850.230331,0.01975668,0.05113084,0.02230935,0.1236809,0.003264444,0.01121975,6.98E-07,,,,,,
1850.280292,0.01873891,0.04823143,0.0213129,0.1186115,0.003121575,0.01238147,6.70E-07,,,,,,
1850.330253,0.01777357,0.05030631,0.02036095,0.1148071,0.002984958,0.01185986,6.42E-07,,,,,,
1850.380214,0.02255046,0.04931554,0.02225479,0.125088,0.002854321,0.01136022,6.16E-07,,,,,,
1850.430175,0.02138876,0.04651907,0.02159183,0.1199609,0.002729401,0.01088163,5.91E-07,,,,,,
1850.480136,0.02092007,0.04388118,0.02472755,0.1176493,0.002609947,0.0104232,5.66E-07,,,,,,
1850.530097,0.02550036,0.04139287,0.02927092,0.1199082,0.002495722,0.009984083,5.43E-07,,,,,,
1850.580058,0.0241867,0.03904566,0.02796353,0.1149935,0.002386496,0.009563467,5.21E-07,,,,,,
1850.630019,0.02294071,0.03683155,0.02671454,0.1119028,0.002282051,0.01173139,5.00E-07,,,,,,
1850.67998,0.02175891,0.03630697,0.02552133,0.1118875,0.002182176,0.01123717,4.79E-07,,,,,,
1850.729941,0.02063799,0.03533646,0.02438141,0.1171109,0.002086672,0.01076376,4.60E-07,,,,,,
1850.779902,0.01957482,0.03821729,0.02329241,0.1187101,0.001995349,0.0103103,4.41E-07,,,,,,
1850.829863,0.01856641,0.03605016,0.02225205,0.1138445,0.001908022,0.009875937,4.23E-07,,,,,,
1850.879824,0.01760996,0.0342041,0.02125816,0.1091783,0.001824516,0.009459877,4.05E-07,,,,,,
1850.929785,0.01670277,0.03479592,0.02030866,0.1047033,0.001744666,0.009061345,3.89E-07,,,,,,
1850.979746,0.01584232,0.0362911,0.02404426,0.1183956,0.00166831,0.008679602,3.73E-07,,,,,,
1851.029707,0.0150262,0.03423319,0.02297032,0.130826,0.001595296,0.008313942,3.58E-07,,,,,,
1851.079668,0.01425212,0.03229197,0.02194435,0.1363641,0.001525477,0.007963686,3.43E-07,,,,,,
1851.129629,0.01351791,0.03046084,0.0209642,0.1307748,0.001458714,0.007628187,3.29E-07,,,,,,
1851.17959,0.01282153,0.02873354,0.02002783,0.127204,0.001394873,0.007306821,3.16E-07,,,,,,
1851.229551,0.01216103,0.03714142,0.01913328,0.1219902,0.001333826,0.006998994,3.03E-07,,,,,,
1851.279512,0.01153455,0.03503529,0.01827869,0.1237673,0.001275451,0.006704136,2.90E-07,,,,,,
1851.329473,0.01094034,0.03304859,0.0202611,0.1442335,0.00121963,0.006421699,2.78E-07,,,,,,
1851.379434,0.01037674,0.03117455,0.01935613,0.1457964,0.001166253,0.006151162,2.67E-07,,,,,,
1851.429395,0.01591046,0.03412937,0.02288978,0.1398206,0.001115212,0.005892021,2.56E-07,,,,,,
1851.479356,0.01509082,0.03219404,0.02186741,0.1352215,0.001066404,0.005643798,2.46E-07,,,,,,
1851.529317,0.01431341,0.03036845,0.0208907,0.1392034,0.001019732,0.005406032,2.35E-07,,,,,,
1851.579278,0.02585754,0.02864639,0.02757872,0.1334978,0.000975104,0.005178283,2.26E-07,,,,,,
1851.629239,0.02452548,0.02702198,0.02964781,0.1280261,0.000932428,0.004960129,2.17E-07,,,,,,
1851.6792,0.02326204,0.02548968,0.03416128,0.1227786,0.00089162,0.004751165,2.08E-07,,,,,,
1851.729161,0.02206369,0.02404427,0.03263547,0.1177462,0.000852598,0.004551005,1.99E-07,,,,,,
1851.779122,0.02092707,0.02268082,0.03734337,0.1129201,0.000815284,0.004359277,1.91E-07,,,,,,
1851.829083,0.019849,0.02139469,0.03567543,0.1082917,0.000779603,0.004175627,1.83E-07,,,,,,
1851.879044,0.01882648,0.02018149,0.03665805,0.1038531,0.000745483,0.003999713,1.76E-07,,,,,,
1851.929005,0.0231338,0.01903709,0.03502071,0.09959644,0.000712857,0.00383121,1.69E-07,,,,,,
1851.978966,0.02194205,0.01848961,0.03345651,0.09551422,0.000681658,0.003669807,1.62E-07,,,,,,
1852.028927,0.0208117,0.01744115,0.03196217,0.09159933,0.000651825,0.003515202,1.55E-07,,,,,,
1852.078888,0.01973957,0.01645213,0.03053457,0.0878449,0.000623298,0.003367112,1.49E-07,,,,,,
1852.128849,0.022716,0.02055438,0.02917074,0.1161277,0.000596019,0.008096384,1.43E-07,,,,,,
1852.17881,0.02154577,0.01938883,0.02786783,0.1113679,0.000569934,0.007755294,1.37E-07,,,,,,
1852.228771,0.02043583,0.01828938,0.02662311,0.1241391,0.000544991,0.01139062,1.31E-07,,,,,,
1852.278732,0.01938307,0.01725226,0.02543398,0.1278826,0.000521139,0.01091075,1.26E-07,,,,,,
1852.328693,0.01838455,0.01627396,0.02429797,0.1289988,0.000498331,0.01045109,1.21E-07,,,,,,
1852.378654,0.01743746,0.01535114,0.0232127,0.1371042,0.000476522,0.0100108,1.16E-07,,,,,,
1852.428615,0.01653916,0.01807276,0.0221759,0.1406474,0.000455667,0.009589058,1.11E-07,,,,,,
1852.478576,0.01568714,0.01704793,0.02118541,0.1444518,0.000435724,0.009185084,1.06E-07,,,,,,
1852.528537,0.01487901,0.01753864,0.02494706,0.1473439,0.000416655,0.008798129,1.02E-07,,,,,,
1852.578498,0.01951004,0.0165441,0.02383279,0.1432387,0.00039842,0.008427476,9.79E-08,,,,,,
1852.628459,0.01850497,0.01560595,0.02432722,0.1523962,0.000380983,0.008072437,9.39E-08,,,,,,
1852.67842,0.01881917,0.01755844,0.02526046,0.1511179,0.000364309,0.007732356,9.00E-08,,,,,,
1852.728381,0.02159609,0.01656278,0.0241322,0.1591387,0.000348365,0.007406602,8.63E-08,,,,,,
1852.778342,0.02048356,0.01562358,0.02632709,0.152616,0.000333119,0.007094571,8.28E-08,,,,,,
1852.828303,0.01942834,0.01473763,0.02515119,0.160476,0.000318539,0.006795686,7.94E-08,,,,,,
1852.878264,0.01842749,0.01390192,0.02471596,0.1656797,0.000304599,0.006509393,7.62E-08,,,,,,
1852.928225,0.01747819,0.0131136,0.02361202,0.1684399,0.000291268,0.006235161,7.30E-08,,,,,,
1852.978186,0.01657779,0.01236999,0.02255738,0.1739963,0.00027852,0.005972482,7.01E-08,,,,,,
1853.028147,0.01572378,0.01166854,0.02246943,0.1843316,0.000266331,0.005720869,6.72E-08,,,,,,
1853.078108,0.01491376,0.01100687,0.02146583,0.1805599,0.000254675,0.006264919,6.44E-08,,,,,,
1853.128069,0.01414547,0.01038272,0.02112867,0.1860627,0.000243529,0.006000986,6.18E-08,,,,,,
1853.17803,0.01883321,0.009793959,0.02396392,0.1895095,0.000232871,0.005748173,5.93E-08,,,,,,
1853.227991,0.01786301,0.0146833,0.02289356,0.1951065,0.000222679,0.00550601,5.68E-08,,,,,,
1853.277952,0.01694279,0.02340797,0.02187102,0.2024565,0.000212933,0.005274049,5.45E-08,,,,,,
1853.327913,0.01606997,0.02208061,0.02273939,0.1968181,0.000203614,0.00505186,5.23E-08,,,,,,
1853.377874,0.01966614,0.02171886,0.02676548,0.1887511,0.000194703,0.004839032,5.01E-08,,,,,,
1853.427835,0.01865303,0.02048727,0.02557,0.1810146,0.000186182,0.00463517,4.81E-08,,,,,,
1853.477796,0.01769211,0.01932553,0.02442791,0.2023548,0.000178034,0.007346862,4.61E-08,,,,,,
1853.527757,0.01678069,0.01822966,0.02333683,0.1954958,0.000170242,0.007037349,4.42E-08,,,,,,
1853.577718,0.01591623,0.03053776,0.02229449,0.1988662,0.000162791,0.006740874,4.24E-08,,,,,,
1853.627679,0.01654566,0.0288061,0.02518287,0.2168287,0.000155667,0.00645689,4.07E-08,,,,,,
1853.67764,0.01727768,0.02851865,0.0273398,0.2235367,0.000148854,0.00618487,3.90E-08,,,,,,
1853.727601,0.01687299,0.02690148,0.02611866,0.2250144,0.000142339,0.00592431,3.74E-08,,,,,,
1853.777562,0.01866085,0.02537601,0.02495207,0.218948,0.00013611,0.005674726,3.59E-08,,,,,,
1853.827523,0.01769953,0.02393705,0.02383758,0.2270811,0.000130153,0.005435658,3.44E-08,,,,,,
1853.877484,0.01678774,0.02257968,0.02277287,0.231388,0.000124457,0.00520666,3.30E-08,,,,,,
1853.927445,0.01592291,0.02351137,0.02175572,0.2238635,0.00011901,0.004987311,3.17E-08,,,,,,
1853.977406,0.01510263,0.02217815,0.02078399,0.2257307,0.000113801,0.004777202,3.04E-08,,,,,,
1854.027367,0.01432462,0.02092052,0.01985567,0.2223424,0.000108821,0.004575945,2.91E-08,,,,,,
1854.077328,0.01949314,0.01973421,0.02514992,0.2328985,0.000104058,0.004383166,2.79E-08,,,,,,
1854.127289,0.01848895,0.01861517,0.0240266,0.2459534,9.95E-05,0.004198509,2.68E-08,,,,,,
1854.17725,0.01753648,0.01755958,0.02575356,0.2445425,9.51E-05,0.004021631,2.57E-08,,,,,,
1854.227211,0.01663308,0.01656385,0.02460327,0.2384549,9.10E-05,0.003852205,2.46E-08,,,,,,
1854.277172,0.01577622,0.01562459,0.02350436,0.238971,8.70E-05,0.003689917,2.36E-08,,,,,,
1854.327133,0.0149635,0.01473859,0.02245454,0.2291762,8.32E-05,0.003534466,2.27E-08,,,,,,
1854.377094,0.01419265,0.01390283,0.02442632,0.2363967,7.96E-05,0.003385563,2.17E-08,,,,,,
1854.427055,0.01346151,0.01411948,0.02333532,0.2378815,7.61E-05,0.003242934,2.08E-08,,,,,,
1854.477016,0.01276804,0.01331882,0.02229304,0.2462319,7.27E-05,0.003106313,2.00E-08,,,,,,
1854.526977,0.01211029,0.01256357,0.02129732,0.2512096,6.96E-05,0.002975449,1.92E-08,,,,,,
1854.576938,0.01148642,0.01185115,0.02397116,0.2745747,6.65E-05,0.002850097,1.84E-08,,,,,,
1854.626899,0.01089469,0.01117912,0.02290048,0.2679777,6.36E-05,0.002730026,1.76E-08,,,,,,
1854.67686,0.01033345,0.0105452,0.02187763,0.273011,6.08E-05,0.002615014,1.69E-08,,,,,,
1854.726821,0.0179544,0.01243479,0.02090046,0.2774764,5.82E-05,0.002504847,1.62E-08,,,,,,
1854.776782,0.01702947,0.01172967,0.02263262,0.2928151,5.56E-05,0.002399321,1.56E-08,,,,,,
1854.826743,0.01615219,0.01106453,0.02162173,0.2914178,5.32E-05,0.002298241,1.49E-08,,,,,,
1854.876704,0.0153201,0.01043711,0.02698503,0.3008186,5.09E-05,0.002201419,1.43E-08,,,,,,
1854.926665,0.01453088,0.009845267,0.02577974,0.3018334,4.86E-05,0.002108676,1.37E-08,,,,,,
1854.976626,0.01378232,0.0128295,0.02462829,0.2894619,4.65E-05,0.00201984,1.32E-08,,,,,,
1855.026587,0.01307231,0.01210199,0.02352826,0.2881205,4.45E-05,0.001934747,1.26E-08,,,,,,
1855.076548,0.01239889,0.01141574,0.02247737,0.2877859,4.25E-05,0.001853238,1.21E-08,,,,,,
1855.126509,0.01176016,0.0107684,0.02147341,0.3031366,4.07E-05,0.001775164,1.16E-08,,,,,,
1855.17647,0.01115433,0.01028557,0.0205143,0.3058997,3.89E-05,0.001700378,1.11E-08,,,,,,
1855.226431,0.01057971,0.01343904,0.02139679,0.3066399,3.72E-05,0.001628744,1.07E-08,,,,,,
1855.276392,0.01003469,0.01630151,0.02180556,0.3138062,3.55E-05,0.001560127,1.02E-08,,,,,,
