Video 1, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14,,,Video 1, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14,
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted,,,Video2-3,C04,C07,,,,C10,C05,C06,C13,C01,C00,C09,C12,C03,C08,C11
5.145983,0.05205724,0.01310893,0.1253953,0.02268151,-0.02010744,0.2213399,0.06684693,-0.01402514,0.08818084,-0.02776545,-0.02598884,-0.04953404,-0.03038549,-0.01403716,-0.01212495,,,,,,,,,,,,,,,,,,,
5.195944,0.05482761,0.01533965,0.1248272,0.02880359,-0.002706224,0.2197828,0.06638138,-0.0199987,0.0883898,-0.02863569,-0.02145515,-0.0420182,-0.02820376,-0.001821303,-0.009614645,,,,,,,,,,,,,,,,,,,
5.245905,0.05504479,0.01338781,0.121487,0.03203509,-0.004678765,0.2157762,0.05898809,-0.01169864,0.0806727,-0.03005566,-0.01857522,-0.04232682,-0.02980656,-0.001846284,-0.01572671,,,,,,,,,,,,,,,,,,,
5.295866,0.05062307,0.01447621,0.1169422,0.02686431,-0.02606712,0.2023197,0.06626581,-0.02362382,0.08487319,-0.02929951,-0.02336919,-0.04655473,-0.02768566,-0.000641079,-0.01087996,,,,,,,,,,,,,,,,,,,
5.345827,0.05155081,0.01533516,0.09749602,0.02233051,-0.01132729,0.191313,0.06663202,-0.0257224,0.07279541,-0.03169855,-0.02084198,-0.04161555,-0.02147594,-0.00159692,-0.01120326,,,,,,,,,,,,,,,,,,,
5.395788,0.04135488,0.001296748,0.1000619,0.02053743,0.001497709,0.1759818,0.06977048,-0.0150211,0.08519138,-0.0390731,-0.01864032,-0.04273771,-0.02705419,0.006514983,-0.01286359,,,,,,,,,,,,,,,,,,,
5.445749,0.03947992,-0.00039712,0.08365075,0.0127867,-0.01199165,0.1722125,0.06441167,-0.01465028,0.07418036,-0.03182768,-0.02206432,-0.043788,-0.02232946,-0.007078821,-0.01200511,,,,,,,,,,,,,,,,,,,
5.49571,0.03636028,0.009873376,0.08340193,0.0121422,-0.01778758,0.165808,0.06017911,-0.009222176,0.07908023,-0.006658965,-0.02248033,-0.04646983,-0.04608308,-0.008679809,-0.01350174,,,,,,,,,,,,,,,,,,,
5.545671,0.03319511,0.02189893,0.08154499,0.008258753,-0.009109229,0.1581633,0.05640043,-0.01055328,0.07808861,0.006467917,-0.02519303,-0.04498281,-0.03081385,-0.01248079,-0.01338514,,,,,,,,,,,,,,,,,,,
5.595632,0.02653438,0.01065174,0.07823978,0.005293526,-0.01446193,0.1626053,0.05788479,-0.001807098,0.07071044,0.007112681,-0.0221548,-0.0411988,-0.02678235,-0.01129165,-0.01067299,,,,,,,,,,,,,,,,,,,
5.645593,0.02452419,0.01667564,0.06767642,-0.001929232,-0.01285633,0.1649308,0.05539547,0.00259194,0.07861193,-0.002589394,-0.02854061,-0.04257757,-0.0367792,-0.0141105,-0.01272922,,,,,,,,,,,,,,,,,,,
5.695554,0.02095596,0.0152342,0.06893818,-0.00261118,-0.01145502,0.1437545,0.04339606,0.002829713,0.05591658,-0.005303943,-0.02499931,-0.0436256,-0.03305717,6.94E-05,-0.0176134,,,,,,,,,,,,,,,,,,,
5.745515,0.01530504,0.02628355,0.06040423,-0.009427606,-0.0202366,0.1396226,0.06126721,-0.01535505,0.05547784,-0.004438378,-0.02066946,-0.04708564,-0.03198317,0.002620781,-0.01584679,,,,,,,,,,,,,,,,,,,
5.795476,0.01591974,0.02783474,0.05017323,-0.003319461,-0.02379971,0.1376956,0.06383364,-0.005316821,0.06107005,-0.00330047,-0.01589966,-0.0411932,-0.02265245,0.004921263,-0.01482782,,,,,,,,,,,,,,,,,,,
5.845437,0.01338464,0.02171593,0.04690457,-0.002608665,-0.02447002,0.1111009,0.06025137,-0.002773132,0.04887747,0.000475575,-0.01808648,-0.03559438,-0.02384125,0.001883633,-0.01259046,,,,,,,,,,,,,,,,,,,
5.895398,0.0117961,0.0080684,0.03891021,-0.01080651,-0.025306,0.1135904,0.05293918,-0.01156646,0.04919381,0.002954022,-0.02250441,-0.03730832,-0.02664172,-0.004703177,-0.01387925,,,,,,,,,,,,,,,,,,,
5.945359,0.004362159,0.01229196,0.03057638,-0.0066027,-0.02556835,0.1049365,0.05120428,-0.02465214,0.04582739,-0.00371678,-0.01877543,-0.03847854,-0.01783355,-0.001252213,-0.01153185,,,,,,,,,,,,,,,,,,,
5.99532,0.008662123,0.00820566,0.01929601,-0.005466005,-0.03038085,0.106185,0.04166023,-0.03152584,0.03236273,-0.006479313,-0.02097392,-0.04467141,-0.03393132,0.01109995,-0.01663323,,,,,,,,,,,,,,,,,,,
6.045281,0.006871969,0.003731873,0.01602704,-0.01361347,-0.02675832,0.10308,0.03406133,-0.02274185,0.03067617,-0.0147916,-0.02209358,-0.0456766,-0.03076745,-0.001782411,-0.01646258,,,,,,,,,,,,,,,,,,,
6.095242,-0.002517304,0.003876465,0.02353561,-0.008964762,-0.03477053,0.1014207,0.03694614,-0.03674887,0.03127647,-0.01141385,-0.02210358,-0.03666293,-0.0333958,0.001898367,-0.01374224,,,,,,,,,,,,,,,,,,,
6.145203,-0.003518147,-0.004447994,0.0180449,-0.012636,-0.03358515,0.08734521,0.03904799,-0.02432049,0.02796266,-0.02125637,-0.01889117,-0.04256076,-0.03612829,0.005788365,-0.01437042,,,,,,,,,,,,,,,,,,,
6.195164,-0.002677507,0.00329878,0.006781928,-0.02306896,-0.0270759,0.08049776,0.03196853,-0.03611943,0.02589392,-0.01982771,-0.01989918,-0.04042101,-0.02812724,0.000196603,-0.016081,,,,,,,,,,,,,,,,,,,
6.245125,-0.008747168,0.009905032,0.004165427,-0.01574485,-0.03373453,0.08228065,0.03865951,-0.03369244,0.02176991,-0.02083741,-0.02105419,-0.04112832,-0.02149796,0.000366911,-0.01258805,,,,,,,,,,,,,,,,,,,
6.295086,-0.007674121,0.007948454,0.000844875,-0.01515934,-0.02745924,0.08167082,0.03047043,-0.03110185,0.02455208,-0.01763613,-0.01987351,-0.04535641,-0.02971196,0.001553144,-0.01208954,,,,,,,,,,,,,,,,,,,
6.345047,-0.009817874,0.001295204,-0.001684834,-0.01910342,-0.03157545,0.06629972,0.04357482,-0.02926569,0.01900445,-0.01527556,-0.02032958,-0.04327746,-0.02791837,-0.001490766,-0.01177237,,,,,,,,,,,,,,,,,,,
6.395008,-0.01359046,0.01104912,-0.000514269,-0.0229149,-0.03091439,0.06023473,0.04481975,-0.02702421,0.01604519,-0.0180815,-0.01990013,-0.04185826,-0.03101733,-0.00312673,-0.009870552,,,,,,,,,,,,,,,,,,,
6.444969,-0.01234183,-0.000426686,-0.000297792,-0.02380189,-0.01594259,0.06188657,0.02745558,-0.02802285,0.01264271,-0.001478224,-0.01843567,-0.03779881,-0.03122405,-0.005613623,-0.01409165,,,,,,,,,,,,,,,,,,,
6.49493,-0.02050517,-0.005090559,-0.009125022,-0.01942086,-0.02850737,0.04894184,0.02263897,-0.02599564,0.000583292,-0.0184958,-0.02615976,-0.04975275,-0.04363874,0.000487439,-0.01598616,,,,,,,,,,,,,,,,,,,
6.544891,-0.01741966,0.00032276,-0.006372312,-0.02437235,-0.03018956,0.04240173,0.02988217,-0.02291016,-0.01087137,-0.01738139,-0.02058425,-0.03757204,-0.03003067,0.007402828,-0.01580261,,,,,,,,,,,,,,,,,,,
6.594852,-0.03271671,-0.003981487,-0.04289403,-0.02073205,-0.03062529,0.02716065,0.000714407,-0.04623754,-0.04153754,-0.02278698,-0.03594761,-0.06534156,-0.05261195,-0.00528691,-0.01639152,,,,,,,,,,,,,,,,,,,
6.644813,-0.02639679,-0.005642006,-0.04326693,-0.02354526,-0.04545934,0.02474097,-0.001051137,-0.03280853,-0.0357111,-0.02261322,-0.02776146,-0.06451958,-0.05623941,-0.006743789,-0.01703107,,,,,,,,,,,,,,,,,,,
6.694774,-0.02261571,-0.002439822,-0.01997488,-0.01528499,-0.03203563,0.03664255,0.02876563,-0.02654529,-0.002802573,-0.02139764,-0.02061089,-0.03921632,-0.02714491,0.005999373,-0.01278829,,,,,,,,,,,,,,,,,,,
6.744735,-0.02182601,-0.002370164,-0.0175108,-0.01398593,-0.02845796,0.03280085,0.04472169,-0.03878606,0.01020552,-0.02511667,-0.01696072,-0.03664498,-0.02788967,0.001735098,-0.01017866,,,,,,,,,,,,,,,,,,,
6.794696,-0.02285095,-0.000186181,-0.01030027,-0.01518314,-0.03669306,0.02523184,0.05067116,-0.04065753,0.008596774,-0.02183843,-0.01909436,-0.04142817,-0.02807699,-0.001393121,-0.01288728,,,,,,,,,,,,,,,,,,,
6.844657,-0.02565444,-0.01043779,-0.01640988,-0.01236208,-0.03340852,0.03386199,0.04369621,-0.04498959,0.01942848,-0.02219183,-0.01942259,-0.04618736,-0.02480077,-0.004341147,-0.008136466,,,,,,,,,,,,,,,,,,,
6.894618,-0.02706131,0.004101494,-0.01305435,-0.01558211,-0.03317255,0.01586291,0.05351906,-0.03356415,0.01929855,-0.02218606,-0.01899673,-0.04580718,-0.03136213,0.001061255,-0.009467965,,,,,,,,,,,,,,,,,,,
6.944579,-0.02354047,-0.004044758,-0.01936844,-0.01891717,-0.02656827,0.02533793,0.0420699,-0.02466207,0.01733475,-0.01298182,-0.01806481,-0.04291204,-0.0303376,-0.009570554,-0.01406601,,,,,,,,,,,,,,,,,,,
6.99454,-0.03270643,-0.006210524,-0.01950005,-0.02475061,-0.03562798,0.02188433,0.04407292,-0.03845226,0.01222879,-0.005412042,-0.01771845,-0.04516734,-0.03127091,0.002899161,-0.01485628,,,,,,,,,,,,,,,,,,,
7.044501,-0.0273814,-0.01080998,-0.02376712,-0.01713147,-0.03076301,0.01017751,0.04295097,-0.02502086,0.009220468,-0.008887012,-0.02174514,-0.03722877,-0.03396558,0.00443573,-0.01735837,,,,,,,,,,,,,,,,,,,
7.094462,-0.02504017,-0.009043382,-0.0219449,-0.02630165,-0.03076748,0.01272749,0.03924067,-0.02455283,0.02074691,-0.01145693,-0.02221297,-0.03674667,-0.02452694,0.002784482,-0.01478112,,,,,,,,,,,,,,,,,,,
7.144423,-0.03008624,-0.009013313,-0.02405842,-0.02731406,-0.02379373,0.002385566,0.03322215,-0.03028216,0.01746192,-0.01738718,-0.01934038,-0.03826058,-0.02099305,0.001950386,-0.01325131,,,,,,,,,,,,,,,,,,,
7.194384,-0.02638378,-0.01546308,-0.01802864,-0.02455886,-0.03122036,0.006654777,0.03553245,-0.01982397,0.02766248,-0.007432947,-0.01517607,-0.03930798,-0.02205548,0.000516056,-0.007184642,,,,,,,,,,,,,,,,,,,
7.244345,-0.02806324,-0.007589084,-0.02301493,-0.0278215,-0.03294589,0.01252271,0.04624742,-0.006227264,0.03056356,0.01115581,-0.01989749,-0.04067235,-0.02309909,0.00120454,-0.009115361,,,,,,,,,,,,,,,,,,,
7.294306,-0.0329397,-0.007431771,-0.02545459,-0.02197149,-0.03978624,0.01509357,0.05202799,-0.007656754,0.03624268,0.0116741,-0.0207116,-0.03401121,-0.02288349,0.003773175,-0.01536718,,,,,,,,,,,,,,,,,,,
7.344267,-0.02730459,-0.004634454,-0.03758235,-0.01520342,-0.02681019,0.01720123,0.04256646,-0.009324202,0.03798814,0.02025847,-0.02315549,-0.04243658,-0.01994472,-0.002153061,-0.009198076,,,,,,,,,,,,,,,,,,,
7.394228,-0.02703772,-0.01409322,-0.04576483,-0.01033834,-0.02534431,0.009130774,0.0410994,-0.006662381,0.02967943,0.02725809,-0.01815473,-0.04773685,-0.01770649,0.004253182,-0.008742166,,,,,,,,,,,,,,,,,,,
7.444189,-0.02318508,-0.01166675,-0.04920826,-0.006958445,-0.04031582,0.005720372,0.03972582,-0.001705548,0.02829644,0.01731747,-0.01321478,-0.04061382,-0.006347764,0.002068825,-0.01101664,,,,,,,,,,,,,,,,,,,
7.49415,-0.02973602,-0.008779563,-0.0522503,-0.01506847,-0.03286866,0.002768047,0.03202379,-0.02076619,0.02242889,0.003218104,-0.01740787,-0.04490646,-0.01398409,-0.000805168,-0.01353272,,,,,,,,,,,,,,,,,,,
7.544111,-0.03227399,-0.01533694,-0.05450372,-0.009214193,-0.03260292,-0.01057826,0.03936332,-0.02798438,0.007726134,-0.00327273,-0.01228464,-0.04223079,-0.02112266,-0.001889721,-0.01341235,,,,,,,,,,,,,,,,,,,
7.594072,-0.02947293,-0.01538304,-0.05278565,-0.01066155,-0.02983538,-0.009218594,0.03421556,-0.02109737,0.004863653,-0.003362625,-0.001995995,-0.04098594,-0.01677902,0.001859126,-0.01641046,,,,,,,,,,,,,,,,,,,
7.644033,-0.03384033,-0.0124089,-0.04789187,-0.0186573,-0.03721931,-0.007032773,0.01393207,-0.01645617,0.007412215,-0.003445436,-0.002665857,-0.03980297,-0.02373061,0.000750642,-0.01430972,,,,,,,,,,,,,,,,,,,
7.693994,-0.03767744,-0.01270852,-0.04638654,-0.0133345,-0.02346772,-0.01625836,0.01131031,-0.02305416,-0.008388658,0.01033878,-0.007942034,-0.03970075,-0.01846331,-0.003986111,-0.01787159,,,,,,,,,,,,,,,,,,,
7.743955,-0.0380149,-0.006684792,-0.05276176,-0.005340402,-0.01501639,-0.01406069,0.01369723,-0.01253628,0.007163739,0.009836249,-0.008903185,-0.03830056,-0.01637381,0.000591406,-0.01627811,,,,,,,,,,,,,,,,,,,
7.793916,-0.03364176,-0.007339978,-0.04856025,-0.01076443,-0.02709595,-0.02499842,0.01415595,-0.02212488,-0.007683269,0.00654957,-0.01137619,-0.04424729,-0.01911227,-0.001339881,-0.009589902,,,,,,,,,,,,,,,,,,,
7.843877,-0.03483737,-0.008166615,-0.04688494,-0.006010057,-0.02812391,-0.0176147,0.01116879,-0.01058596,-0.00926685,0.01809129,-0.01193062,-0.0411606,-0.02686504,0.01063627,-0.01568089,,,,,,,,,,,,,,,,,,,
7.893838,-0.03702471,-0.01240483,-0.05139324,-0.0114053,-0.03502042,-0.01439377,0.01057764,-0.01894247,-0.006872145,0.001700654,-0.009075368,-0.03661831,-0.02174854,0.008893296,-0.01078563,,,,,,,,,,,,,,,,,,,
7.943799,-0.03794647,-0.01539646,-0.05421627,-0.01060668,-0.03628322,-0.03137789,0.01741973,-0.01586406,-0.01111909,0.003497506,-0.01239664,-0.03585523,-0.02174006,-0.003010665,-0.01439093,,,,,,,,,,,,,,,,,,,
7.99376,-0.03744892,-0.008293577,-0.05118519,-0.0004969,-0.03529432,-0.03584928,0.01718612,-0.0143454,-0.01075048,0.002256617,-0.01449297,-0.03482676,-0.02154008,-0.006704693,-0.008874647,,,,,,,,,,,,,,,,,,,
8.043721,-0.03259478,-0.02150653,-0.05121105,-0.002472211,-0.03989885,-0.04298905,-0.004968167,-0.01360745,-0.001829783,0.000334938,-0.01545321,-0.03658899,-0.02362933,0.009765046,-0.01213757,,,,,,,,,,,,,,,,,,,
8.093682,-0.0401245,-0.02077837,-0.04539399,0.002902411,-0.0193492,-0.03339298,0.001372951,-0.02272223,-0.007952932,-0.004084737,-0.01529243,-0.03888286,-0.02056159,0.00233396,-0.01492117,,,,,,,,,,,,,,,,,,,
8.143643,-0.03019885,-0.009896595,-0.02622223,0.003302676,-0.02771528,-0.03392136,0.002257082,-0.001843526,0.01065059,-0.01670235,-0.008688492,-0.03532892,-0.02602927,-0.003160806,-0.01279145,,,,,,,,,,,,,,,,,,,
8.193604,-0.02517208,-0.01575755,-0.02938466,0.01073053,-0.02819324,-0.03218947,0.006211575,-0.009200713,0.01475027,-0.01357548,-0.01499514,-0.03845951,-0.03546838,-0.00423761,-0.0144899,,,,,,,,,,,,,,,,,,,
8.243565,-0.03456714,-0.01413253,-0.02676781,0.01159311,-0.01589172,-0.03184033,0.007891567,-0.02291483,0.02591563,-0.01097533,-0.01197318,-0.03240685,-0.02717751,0.000934879,-0.01036079,,,,,,,,,,,,,,,,,,,
8.293526,-0.03171819,-0.01421546,-0.02580691,0.0241276,-0.01717929,-0.0339657,0.01082536,-0.01889566,0.02465281,-0.02240923,-0.01450686,-0.03412141,-0.03524184,0.0011631,-0.01694143,,,,,,,,,,,,,,,,,,,
8.343487,-0.03296173,-0.02159084,-0.01667058,0.0240142,-0.02605425,-0.04117931,0.01378435,-0.01339799,0.02898879,-0.02332262,-0.01097224,-0.03456523,-0.02580154,-0.000605027,-0.02004509,,,,,,,,,,,,,,,,,,,
8.393448,-0.03889577,-0.02039826,-0.02106708,0.03797357,-0.01781834,-0.04028291,0.006394125,-0.01631075,0.02928213,-0.01850164,-0.01129207,-0.03578031,-0.03156604,-0.006519393,-0.01761211,,,,,,,,,,,,,,,,,,,
8.443409,-0.03783457,-0.01869016,-0.02826801,0.038342,-0.01091101,-0.03533266,5.17E-05,-0.01386706,0.03335206,-0.004249999,-0.0176729,-0.03645241,-0.03724943,0.000255515,-0.01058038,,,,,,,,,,,,,,,,,,,
8.49337,-0.03609592,-0.02174401,-0.01993823,0.03548299,-0.01588199,-0.03787255,0.003198683,-0.00037196,0.03646958,-0.004524949,-0.01436282,-0.03533838,-0.03961955,-0.000931047,-0.01484764,,,,,,,,,,,,,,,,,,,
8.543331,-0.03263139,-0.02087715,-0.0108597,0.03815928,-0.001687638,-0.0324006,0.0072827,-0.01142327,0.05728168,-0.01263047,-0.00980024,-0.03346894,-0.02542741,0.001130662,-0.01501998,,,,,,,,,,,,,,,,,,,
8.593292,-0.02893871,-0.02048036,0.005972239,0.05300785,0.005591113,-0.02100137,0.007375313,-0.008813165,0.04802847,-0.01483504,-0.01609539,-0.03600902,-0.0200638,0.003059932,-0.01231512,,,,,,,,,,,,,,,,,,,
8.643253,-0.02838266,-0.02120824,0.01989851,0.05723025,0.007297141,-0.02632787,-0.005476115,-0.01047626,0.04748856,-0.01831773,-0.01142703,-0.03814942,-0.02307728,-0.004419661,-0.01679272,,,,,,,,,,,,,,,,,,,
8.693214,-0.02679668,-0.01627866,0.01466852,0.04193519,0.000260812,-0.02974801,0.001021184,-0.007424408,0.0402242,-0.02044393,-0.01129633,-0.03587433,-0.03764191,-0.006738963,-0.01877502,,,,,,,,,,,,,,,,,,,
8.743175,-0.03192516,-0.02513575,0.007812557,0.03989195,0.000296271,-0.03937632,0.002121072,-0.009922941,0.02813397,-0.01886968,-0.01327859,-0.03185397,-0.03223078,-0.003893842,-0.01398883,,,,,,,,,,,,,,,,,,,
8.793136,-0.03931024,-0.02599656,-0.006704516,0.03526444,-0.0109946,-0.04359285,-0.000180796,-0.01194503,0.01608285,-0.01994078,-0.01564858,-0.03246713,-0.0208312,0.003898208,-0.01568268,,,,,,,,,,,,,,,,,,,
8.843097,-0.04035554,-0.02278619,-0.000895225,0.03580977,-0.01258412,-0.03641829,-0.00486831,-0.02078814,0.01750476,-0.02831751,-0.01564732,-0.02994663,-0.02437801,0.000764105,-0.01271576,,,,,,,,,,,,,,,,,,,
8.893058,-0.0332376,-0.0292433,-0.00514091,0.04292239,-0.02300597,-0.0425973,-0.01096265,-0.02399027,0.01570751,-0.02254925,-0.01793502,-0.03603757,-0.02186366,-0.004091359,-0.01407497,,,,,,,,,,,,,,,,,,,
8.943019,-0.03018147,-0.02337465,-2.39E-06,0.04228412,-0.01285377,-0.03545279,-0.013282,-0.01944728,0.01470296,-0.03008782,-0.01613322,-0.03681425,-0.02914081,0.000545084,-0.009832944,,,,,,,,,,,,,,,,,,,
8.99298,-0.03427594,-0.03000983,0.002807692,0.03641141,-0.01326225,-0.03638949,-0.01353243,-0.01177041,0.01526869,-0.02592404,-0.01557124,-0.03698417,-0.0241703,-0.00721042,-0.01494623,,,,,,,,,,,,,,,,,,,
9.042941,-0.02383631,-0.02697335,0.00204238,0.03299258,-0.007647237,-0.03464109,-0.01161552,-0.00853723,0.008017713,-0.0343952,-0.01755185,-0.03104257,-0.02194855,-0.00285144,-0.01326953,,,,,,,,,,,,,,,,,,,
9.092902,-0.01672378,-0.0227411,0.001580055,0.04516358,-0.01040693,-0.04310754,-0.004909509,-0.01458265,0.003542565,-0.0359505,-0.01688016,-0.03234643,-0.03191101,-0.006511722,-0.01330668,,,,,,,,,,,,,,,,,,,
9.142863,-0.01619572,-0.02603444,0.003466482,0.03223434,-0.004103729,-0.04391323,0.004840408,-0.01429924,-0.002085203,-0.04409961,-0.01258953,-0.02428133,-0.01970281,0.001868831,-0.01058457,,,,,,,,,,,,,,,,,,,
9.192824,-0.01208448,-0.03497577,-0.001534002,0.02105381,-0.01702309,-0.0450884,0.01759462,-0.009911438,-0.002068631,-0.04149054,-0.01493842,-0.01883012,-0.02390701,-0.001389159,-0.01243725,,,,,,,,,,,,,,,,,,,
9.242785,-0.01078438,-0.02900006,-0.0117794,0.03628079,-0.02054738,-0.05675922,0.007324267,-0.02347837,0.000423003,-0.04514454,-0.01583853,-0.02938824,-0.02318197,-0.001537364,-0.01441874,,,,,,,,,,,,,,,,,,,
9.292746,-0.009069254,-0.02569724,-0.008336505,0.05063764,-0.008246951,-0.05011144,0.008076487,-0.01445286,-0.000342515,-0.04411633,-0.01587123,-0.02598923,-0.02444532,0.002509885,-0.01135816,,,,,,,,,,,,,,,,,,,
9.342707,-0.001515104,-0.02599416,-0.01828674,0.06633443,0.001820126,-0.04719148,-0.007587447,-0.02612033,0.003675154,-0.03319252,-0.01352468,-0.03195577,-0.03190061,0.007867526,-0.01858579,,,,,,,,,,,,,,,,,,,
9.392668,0.00093275,-0.0301355,-0.02010727,0.062782,0.009907409,-0.03649092,-0.007016165,-0.01350527,0.000544784,-0.03345837,-0.01480372,-0.03164339,-0.02903505,-0.003211375,-0.01402791,,,,,,,,,,,,,,,,,,,
9.442629,-0.005936423,-0.02786688,-0.01437235,0.05346945,-0.00178411,-0.03711909,-0.01318095,-0.01928515,0.00123383,-0.0464063,-0.01722642,-0.03549638,-0.03138674,-0.02242041,-0.01455705,,,,,,,,,,,,,,,,,,,
9.49259,-0.009574696,-0.0385011,-0.01154261,0.06384501,0.009888591,-0.04378041,-0.02032879,-0.01911688,0.000711433,-0.03993391,-0.01850916,-0.02853019,-0.02559078,-0.01182759,-0.0138611,,,,,,,,,,,,,,,,,,,
9.542551,-0.005116348,-0.03674203,-0.009886898,0.07136867,0.01288144,-0.03216743,-0.008931593,-0.01420423,0.001405389,-0.04512588,-0.02032721,-0.0365931,-0.02809209,-0.004753147,-0.0150993,,,,,,,,,,,,,,,,,,,
9.592512,0.000925098,-0.02330844,-0.004811931,0.07994488,0.01404624,-0.02887546,-0.009521071,-0.01345098,0.009111417,-0.04175913,-0.01497635,-0.03983027,-0.02860571,0.002420886,-0.01217731,,,,,,,,,,,,,,,,,,,
9.642473,-0.002173486,-0.02575601,-0.001148016,0.07846627,0.0178612,-0.04616952,0.003047642,-0.008938523,0.01293687,-0.04694421,-0.01807122,-0.03073743,-0.02977939,0.005194795,-0.0116688,,,,,,,,,,,,,,,,,,,
9.692434,0.01281955,-0.02365978,-0.009776503,0.09413385,0.02178021,-0.03493916,0.0075363,-0.01017135,0.008540493,-0.04107419,-0.01742245,-0.03639628,-0.01331078,-0.005504342,-0.01455637,,,,,,,,,,,,,,,,,,,
9.742395,-0.005876624,-0.02688212,-0.01340075,0.08559982,0.01199018,-0.0352943,0.01992174,-0.003501521,0.01611296,-0.03724897,-0.01374741,-0.03069105,-0.01581051,-0.00928404,-0.01694006,,,,,,,,,,,,,,,,,,,
9.792356,-0.004936592,-0.03304044,-0.01163061,0.105025,0.02609816,-0.03944951,0.01399063,-0.01548408,0.0298504,-0.04173625,-0.01521482,-0.03031076,-0.008304056,0.006052071,-0.01466383,,,,,,,,,,,,,,,,,,,
9.842317,-0.007631524,-0.02352585,-0.01446492,0.1217719,0.02795404,-0.04189214,0.0146912,-0.005916985,0.02198733,-0.04402246,-0.01372706,-0.02865107,-0.003992005,0.002205171,-0.01110331,,,,,,,,,,,,,,,,,,,
9.892278,-0.004875205,-0.03114699,-0.01665085,0.1140124,0.01640761,-0.03860842,0.003992361,0.000537361,0.01895774,-0.04161634,-0.01166097,-0.0317843,0.01919906,0.01081769,-0.01558488,,,,,,,,,,,,,,,,,,,
9.942239,-0.01192691,-0.03481429,-0.01526617,0.1117855,0.01907113,-0.04228178,0.0129118,0.003259263,0.03297406,-0.03964076,-0.0108818,-0.03308647,0.0118291,0.003330792,-0.01064728,,,,,,,,,,,,,,,,,,,
9.9922,-0.01081833,-0.03157867,-0.004859698,0.1053395,0.01688356,-0.03882738,0.01820012,0.000895671,0.03235789,-0.0379465,-0.0134954,-0.03271678,0.01270444,0.002639967,-0.01688848,,,,,,,,,,,,,,,,,,,
10.042161,-0.01359518,-0.02456255,0.000694467,0.0888614,0.01006336,-0.0500587,0.01221448,0.000562975,0.03378136,-0.0454595,-0.0155093,-0.02773513,-0.003466348,0.00772512,-0.0196083,,,,,,,,,,,,,,,,,,,
10.092122,-0.0116482,-0.01057084,-0.001976047,0.09785566,-0.000316585,-0.04617774,0.01841544,0.005160457,0.03227432,-0.03498772,-0.01523178,-0.03621554,-0.007530369,-0.009175809,-0.01491083,,,,,,,,,,,,,,,,,,,
10.142083,-0.009293318,-0.01569455,0.005680823,0.0896647,-0.008321898,-0.0449616,0.01552438,0.0297834,0.05003134,-0.021717,-0.01299614,-0.03130374,-0.006011573,0.000415823,-0.02308746,,,,,,,,,,,,,,,,,,,
10.192044,-0.01098919,-0.01402898,0.005687773,0.07774042,-0.009807641,-0.04966554,0.02105784,0.0292447,0.052077,-0.01685538,-0.01622247,-0.03340054,-0.02396584,0.004435256,-0.01191681,,,,,,,,,,,,,,,,,,,
10.242005,-0.002141191,-0.01079405,0.01143472,0.07854627,-0.01388267,-0.03578299,0.02237614,0.04610688,0.06355698,0.004875182,-0.0156555,-0.0327282,-0.02499953,-0.008794526,-0.01003365,,,,,,,,,,,,,,,,,,,
10.291966,-0.01432087,-0.01554481,0.02109545,0.07483691,-0.01395758,-0.03971861,0.01875346,0.04366155,0.06199482,0.004516206,-0.01088585,-0.03643054,-0.01783757,-0.01400471,-0.02045893,,,,,,,,,,,,,,,,,,,
10.341927,-0.01966231,-0.0159946,0.03083181,0.07170389,-0.02544314,-0.0381116,0.01528052,0.06121121,0.0659682,0.01408607,-0.01464916,-0.03188668,-0.03086958,-0.01051419,-0.01869877,,,,,,,,,,,,,,,,,,,
10.391888,-0.01994816,-0.01642429,0.01650273,0.06055557,-0.02765567,-0.0387765,0.01483511,0.06791449,0.07316124,0.0186886,-0.01445544,-0.03957016,-0.03095953,-0.007981955,-0.01545345,,,,,,,,,,,,,,,,,,,
10.441849,-0.02690428,-0.01567557,0.02122588,0.05494837,-0.02780755,-0.04480612,0.01408479,0.06513573,0.06448355,0.0182308,-0.01430503,-0.03648919,-0.02374399,-0.01156117,-0.01626869,,,,,,,,,,,,,,,,,,,
10.49181,-0.01759142,-0.01870405,0.02320183,0.05343476,-0.02677641,-0.04861303,0.002910356,0.06130285,0.06547204,0.02129614,-0.01452775,-0.04052951,-0.02485063,-0.02112461,-0.018238,,,,,,,,,,,,,,,,,,,
10.541771,-0.0100338,-0.0167013,0.01732465,0.05136506,-0.03182562,-0.05451316,0.01206489,0.07398731,0.07290387,0.01077549,-0.01449704,-0.03646076,-0.02951949,-0.01852915,-0.02055093,,,,,,,,,,,,,,,,,,,
10.591732,-0.01397108,-0.01989051,0.01008512,0.04320415,-0.0357596,-0.05663642,0.003234667,0.08738604,0.0590307,0.01199213,-0.01297415,-0.03700918,-0.02566937,-0.01749389,-0.01254757,,,,,,,,,,,,,,,,,,,
