 , C0, C1, C2, C3,,segment,starting frame ,time
Time(s)/Cell Status, accepted, accepted, accepted, accepted,,0,0,0
20.583932,4.48E-06,0.005817344,0.01890278,0.03792372,,,,
20.633893,4.29E-06,0.005564662,0.01804202,0.03613947,,,,
20.683854,4.11E-06,0.007018398,0.01722046,0.03443917,,,,
20.733815,3.94E-06,0.006976014,0.01643631,0.03281887,,,,
20.783776,3.77E-06,0.01060895,0.01568787,0.03127479,,,,
20.833737,3.61E-06,0.01014814,0.01497351,0.02980337,,,,
20.883698,3.46E-06,0.009707341,0.01429168,0.02840117,,,,
20.933659,3.32E-06,0.009285693,0.01364089,0.02706494,,,,
20.98362,3.18E-06,0.00888236,0.01301974,0.02579158,,,,
21.033581,3.05E-06,0.008496545,0.01242687,0.02457813,,,,
21.083542,2.92E-06,0.008127489,0.01186101,0.02342177,,,,
21.133503,2.80E-06,0.007774463,0.0113209,0.02231981,,,,
21.183464,2.68E-06,0.007745635,0.0108054,0.0212697,,,,
21.233425,2.57E-06,0.007409196,0.01031336,0.020269,,,,
21.283386,2.46E-06,0.009998348,0.009843734,0.01931538,,,,
21.333347,2.36E-06,0.00956406,0.00939549,0.01840662,,,,
21.383308,2.26E-06,0.009148635,0.008967659,0.01754062,,,,
21.433269,2.16E-06,0.008751255,0.008559308,0.01671536,,,,
21.48323,2.07E-06,0.008371135,0.008169552,0.01592893,,,,
21.533191,1.99E-06,0.008007526,0.007797544,0.0151795,,,,
21.583152,1.90E-06,0.007659711,0.007442476,0.02491939,,,,
21.633113,1.82E-06,0.007327004,0.007103576,0.02374697,,,,
21.683074,1.75E-06,0.007008749,0.006780108,0.02383332,,,,
21.733035,1.67E-06,0.006704316,0.006471369,0.02573387,,,,
21.782996,1.60E-06,0.006413108,0.00617669,0.02452313,,,,
21.832957,1.54E-06,0.006134548,0.005895428,0.02336936,,,,
21.882918,1.47E-06,0.005868088,0.005626975,0.02226987,,,,
21.932879,1.41E-06,0.005613202,0.01427137,0.02960815,,,,
21.98284,1.35E-06,0.00937978,0.01362151,0.02821514,,,,
22.032801,1.29E-06,0.00897236,0.01300124,0.02688766,,,,
22.082762,1.24E-06,0.008872731,0.01240922,0.02562265,,,,
22.132723,1.19E-06,0.008487334,0.01184415,0.02441714,,,,
22.182684,1.14E-06,0.008118679,0.01130482,0.02326836,,,,
22.232645,1.09E-06,0.007766036,0.01079004,0.02217362,,,,
22.282606,1.05E-06,0.00742871,0.01029871,0.02113039,,,,
22.332567,1.00E-06,0.007106037,0.01970506,0.02013624,,,,
22.382528,9.60E-07,0.006797379,0.01880778,0.01918886,,,,
22.432489,9.20E-07,0.006502129,0.01795135,0.02394712,,,,
22.48245,8.81E-07,0.007354561,0.01713392,0.02501055,,,,
22.532411,8.44E-07,0.00856352,0.01635371,0.02383385,,,,
22.582372,8.09E-07,0.008191556,0.01560903,0.03111931,,,,
22.632333,7.75E-07,0.007835748,0.01489826,0.03079872,,,,
22.682294,7.43E-07,0.007495394,0.01421985,0.0293497,,,,
22.732255,7.12E-07,0.007169825,0.01357234,0.05080712,,,,
22.782216,6.82E-07,0.006858396,0.01295431,0.04841673,,,,
22.832177,6.53E-07,0.006560495,0.01236442,0.0461388,,,,
22.882138,6.26E-07,0.01164977,0.01180139,0.04396805,,,,
22.932099,6.00E-07,0.01114375,0.01126401,0.04189943,,,,
22.98206,5.75E-07,0.01065971,0.01075109,0.03992813,,,,
23.032021,5.50E-07,0.0101967,0.01026153,0.03804958,,,,
23.081982,5.27E-07,0.009753795,0.009794262,0.03625941,,,,
23.131943,5.05E-07,0.009330129,0.01475723,0.04654119,,,,
23.181904,4.84E-07,0.009247764,0.01408525,0.0443515,,,,
23.231865,4.64E-07,0.008846078,0.01681921,0.05986851,,,,
23.281826,4.45E-07,0.00846184,0.01605333,0.06114048,,,,
23.331787,4.26E-07,0.008094291,0.01817352,0.06954894,,,,
23.381748,4.08E-07,0.007742708,0.01734597,0.06890438,,,,
23.431709,3.91E-07,0.007406395,0.01655611,0.06566254,,,,
23.48167,3.75E-07,0.007084691,0.01580221,0.06257322,,,,
23.531631,3.59E-07,0.006776961,0.01508264,0.06277132,,,,
23.581592,3.44E-07,0.006482597,0.01439584,0.05981803,,,,
23.631553,3.30E-07,0.006201019,0.01374031,0.06145166,,,,
23.681514,3.16E-07,0.005931672,0.01311463,0.06004587,,,,
23.731475,3.02E-07,0.005674024,0.01251745,0.08326556,,,,
23.781436,2.90E-07,0.005427567,0.01194745,0.09424192,,,,
23.831397,2.78E-07,0.005191815,0.02266204,0.08980799,,,,
23.881358,2.66E-07,0.004966303,0.02488753,0.08558268,,,,
23.931319,2.55E-07,0.004750587,0.02375426,0.08411846,,,,
23.98128,2.44E-07,0.00454424,0.02267258,0.08016083,,,,
24.031241,2.34E-07,0.008118588,0.02164017,0.07638939,,,,
24.081202,2.24E-07,0.007765949,0.02065476,0.0727954,,,,
24.131163,2.15E-07,0.007428627,0.01971423,0.07496582,,,,
24.181124,2.06E-07,0.01149439,0.01881652,0.0714388,,,,
24.231085,1.97E-07,0.01099512,0.0179597,0.07850277,,,,
24.281046,1.89E-07,0.01051754,0.01714188,0.07480934,,,,
24.331007,1.81E-07,0.0100607,0.01636131,0.07128969,,,,
24.380968,1.73E-07,0.0096237,0.01561629,0.06793563,,,,
24.430929,1.66E-07,0.009205685,0.02080931,0.06473938,,,,
24.48089,1.59E-07,0.008805827,0.01986174,0.06566458,,,,
24.530851,1.53E-07,0.008423338,0.02595979,0.06257518,,,,
24.580812,1.46E-07,0.008057462,0.02477769,0.05963112,,,,
24.630773,1.40E-07,0.007707478,0.02364941,0.05682557,,,,
24.680734,1.34E-07,0.008017453,0.02257251,0.05415203,,,,
24.730695,1.29E-07,0.008278397,0.02154465,0.06061989,,,,
24.780656,1.23E-07,0.007918817,0.0205636,0.08000621,,,,
24.830617,1.18E-07,0.007574855,0.01962722,0.07624205,,,,
24.880578,1.13E-07,0.007245834,0.01873347,0.07265499,,,,
24.930539,1.08E-07,0.006931104,0.01788043,0.0692367,,,,
24.9805,1.04E-07,0.006630045,0.01706623,0.06597923,,,,
25.030461,9.95E-08,0.006342062,0.0162891,0.06287502,,,,
25.080422,9.53E-08,0.006066589,0.01554736,0.05991685,,,,
25.130383,9.13E-08,0.00580308,0.0148394,0.05709787,,,,
25.180344,8.75E-08,0.005551018,0.0201756,0.05441151,,,,
25.230305,8.39E-08,0.005309904,0.01925689,0.08491921,,,,
25.280266,8.03E-08,0.005079263,0.01838001,0.0944401,,,,
25.330227,7.70E-08,0.00485864,0.01754306,0.1052683,,,,
25.380188,7.38E-08,0.0046476,0.01674422,0.1003156,,,,
25.430149,7.07E-08,0.004445727,0.01598176,0.09559594,,,,
25.48011,6.77E-08,0.004252622,0.01525401,0.1126935,,,,
25.530071,6.49E-08,0.004067906,0.01455941,0.1073915,,,,
25.580032,6.22E-08,0.003891212,0.01389643,0.1023389,,,,
25.629993,5.96E-08,0.003722193,0.01326365,0.09752403,,,,
25.679954,5.71E-08,0.003560516,0.01265967,0.09293569,,,,
25.729915,5.47E-08,0.003405862,0.0120832,0.1008223,,,,
25.779876,5.24E-08,0.003257925,0.02003102,0.0960788,,,,
25.829837,5.02E-08,0.003116414,0.01911889,0.09437589,,,,
25.879798,4.81E-08,0.002981049,0.01824829,0.08993566,,,,
25.929759,4.61E-08,0.002851564,0.01741734,0.09723298,,,,
25.97972,4.41E-08,0.002727704,0.01662422,0.0971316,,,,
26.029681,4.23E-08,0.002609223,0.01586722,0.09256172,,,,
26.079642,4.05E-08,0.002495889,0.0151447,0.08820685,,,,
26.129603,3.88E-08,0.002387478,0.01445507,0.08405686,,,,
26.179564,3.72E-08,0.002283775,0.01379684,0.08010212,,,,
26.229525,3.56E-08,0.002184577,0.01316859,0.07633346,,,,
26.279486,3.42E-08,0.002089688,0.01256895,0.08094837,,,,
26.329447,3.27E-08,0.00199892,0.03179779,0.07713988,,,,
26.379408,3.14E-08,0.001912095,0.03790518,0.07351058,,,,
26.429369,3.00E-08,0.001829042,0.03617914,0.07005203,,,,
26.47933,2.88E-08,0.001749595,0.03453169,0.0667562,,,,
26.529291,2.76E-08,0.0016736,0.03295925,0.06804471,,,,
26.579252,2.64E-08,0.001600905,0.03145842,0.06606052,,,,
26.629213,2.53E-08,0.005645829,0.03002593,0.09187858,,,,
26.679174,2.43E-08,0.005400597,0.02865868,0.08755585,,,,
26.729135,2.32E-08,0.005166017,0.02735368,0.08343649,,,,
26.779096,2.23E-08,0.004941626,0.02963575,0.07951094,,,,
26.829057,2.13E-08,0.004726981,0.03070954,0.07577009,,,,
26.879018,2.04E-08,0.00452166,0.03284627,0.07220523,,,,
26.928979,1.96E-08,0.004325257,0.03135058,0.06880809,,,,
26.97894,1.88E-08,0.004137385,0.02992301,0.06557079,,,,
27.028901,1.80E-08,0.003957674,0.02856043,0.07848829,,,,
27.078862,0.005674387,0.003785769,0.02725991,0.07600092,,,,
27.128823,0.005436828,0.00362133,0.0260186,0.07807577,,,,
27.178784,0.005209215,0.003464034,0.02483382,0.09253196,,,,
27.228745,0.00499113,0.006078437,0.02621384,0.0937583,,,,
27.278706,0.008958957,0.005814414,0.0337564,0.09131508,,,,
27.328667,0.05062598,0.005561859,0.03330507,0.09253006,,,,
27.378628,0.08251094,0.005320274,0.03178849,0.1046006,,,,
27.428589,0.09416025,0.005089182,0.03034098,0.09967931,,,,
27.47855,0.09021822,0.004868129,0.02895937,0.09498957,,,,
27.528511,0.08644122,0.004656677,0.0349453,0.09052046,,,,
27.578472,0.1009306,0.005744664,0.03335404,0.08626163,,,,
27.628433,0.1480912,0.005495139,0.03183523,0.08220316,,,,
27.678394,0.1818726,0.005256452,0.03038558,0.08431845,,,,
27.728355,0.1997324,0.005028133,0.02900195,0.08929052,,,,
27.778316,0.2201285,0.004809731,0.02768132,0.08508955,,,,
27.828277,0.2361525,0.008520862,0.02642082,0.08108623,,,,
27.878238,0.3211641,0.00815075,0.02521772,0.07727125,,,,
27.928199,0.3662083,0.007796714,0.02406941,0.07363577,,,,
27.97816,0.4310541,0.007458056,0.02297339,0.07017133,,,,
28.028121,0.4540396,0.007134108,0.02192727,0.06686989,,,,
28.078082,0.4732367,0.006824231,0.0209288,0.06372377,,,,
28.128043,0.5481914,0.008903233,0.01997579,0.06072567,,,,
28.178004,0.5989916,0.008516513,0.01906617,0.05786863,,,,
28.227965,0.619496,0.00814659,0.01819797,0.05514601,,,,
28.277926,0.6402305,0.01055579,0.01736931,0.05255149,,,,
28.327887,0.6651155,0.01009729,0.01657839,0.05947822,,,,
28.377848,0.7525624,0.0117447,0.01582347,0.05667987,,,,
28.427809,0.7455218,0.01123456,0.01510294,0.05401317,,,,
28.47777,0.7920638,0.01205712,0.01441521,0.05147194,,,,
28.527731,0.762155,0.0115334,0.02199624,0.04905028,,,,
28.577692,0.8046541,0.01103244,0.02099462,0.04674254,,,,
28.627653,0.7853492,0.01055323,0.02401121,0.04866013,,,,
28.677614,0.7727444,0.01009484,0.02291784,0.04637075,,,,
28.727575,0.7969491,0.009656364,0.02187425,0.05322473,,,,
28.777536,0.8069448,0.00923693,0.02087819,0.0507206,,,,
28.827497,0.8747897,0.008835714,0.01992748,0.057441,,,,
28.877458,0.8957465,0.008451927,0.01902006,0.0580208,,,,
28.927419,0.8834418,0.01628659,0.01815397,0.07811846,,,,
28.97738,0.8829567,0.01557916,0.01732731,0.07604077,,,,
29.027341,0.9613807,0.01490247,0.0165383,0.07246318,,,,
29.077302,1.007835,0.01425516,0.01578521,0.07299218,,,,
29.127263,0.9940903,0.01363598,0.02821053,0.07201498,,,,
29.177224,1.021342,0.01304368,0.03015406,0.0686268,,,,
29.227185,1.06385,0.01247712,0.02878097,0.06539802,,,,
29.277146,1.108702,0.01193516,0.0274704,0.07566867,,,,
29.327107,1.17622,0.01364163,0.02621951,0.07210859,,,,
29.377068,1.126977,0.01721317,0.02502558,0.068716,,,,
29.427029,1.178102,0.01699278,0.02729358,0.06832441,,,,
29.47699,1.171466,0.01625468,0.02605074,0.06510986,,,,
29.526951,1.156281,0.01554865,0.0248645,0.06204655,,,,
29.576912,1.147211,0.01487327,0.02373227,0.07242498,,,,
29.626873,1.12183,0.01422724,0.0226516,0.06901751,,,,
29.676834,1.075248,0.01360926,0.02162014,0.07261958,,,,
29.726795,1.041592,0.01410356,0.02063564,0.06920295,,,,
29.776756,1.072337,0.01634274,0.01969598,0.07050847,,,,
29.826717,1.112357,0.01563288,0.02797635,0.06719116,,,,
29.876678,1.166599,0.01495385,0.02670242,0.06402993,,,,
29.926639,1.200503,0.01430431,0.0254865,0.06959571,,,,
29.9766,1.238899,0.01368299,0.02834851,0.06632135,,,,
30.026561,1.24265,0.01308866,0.02705763,0.06641963,,,,
30.076522,1.251889,0.01252014,0.02582554,0.0632947,,,,
30.126483,1.261843,0.01197631,0.02464955,0.06031679,,,,
30.176444,1.283939,0.01145611,0.02352711,0.05747899,,,,
30.226405,1.296171,0.01132749,0.02245578,0.0547747,,,,
30.276366,1.266339,0.01120089,0.03053631,0.05219764,,,,
30.326327,1.290273,0.01071437,0.02914581,0.04974183,,,,
30.376288,1.339406,0.01183297,0.02781863,0.04740156,,,,
30.426249,1.363992,0.01131899,0.02655188,0.05008117,,,,
30.47621,1.400186,0.01082734,0.02534282,0.05042411,,,,
30.526171,1.41124,0.01035704,0.02418881,0.04805174,,,,
30.576132,1.419001,0.01080011,0.02308735,0.06087377,,,,
30.626093,1.451676,0.01133972,0.02203605,0.05800976,,,,
30.676054,1.416558,0.01084717,0.03282676,0.05815553,,,,
30.726015,1.432393,0.01037601,0.03133196,0.06787471,,,,
30.775976,1.533152,0.009925318,0.03205141,0.06468132,,,,
30.825937,1.468966,0.009494202,0.03306847,0.06163817,,,,
30.875898,1.407468,0.009081813,0.03156267,0.0587382,,,,
30.925859,1.419289,0.01171249,0.03012543,0.05597466,,,,
30.97582,1.431804,0.01120375,0.06502341,0.05334115,,,,
31.025781,1.477973,0.0107171,0.1153744,0.05083153,,,,
31.075742,1.458444,0.01025159,0.1918084,0.05184462,,,,
31.125703,1.404426,0.009806305,0.240561,0.0545179,,,,
31.175664,1.395114,0.01704092,0.2778049,0.0767978,,,,
31.225625,1.363159,0.01630073,0.3142902,0.07318459,,,,
31.275586,1.333367,0.01980144,0.2999787,0.06974138,,,,
31.325547,1.299729,0.01894134,0.2863189,0.07509673,,,,
31.375508,1.294548,0.01811861,0.2732811,0.08148692,,,,
31.425469,1.275101,0.01733161,0.260837,0.09450876,,,,
31.47543,1.235066,0.01657879,0.2489596,0.09410354,,,,
31.525391,1.236616,0.01919972,0.237623,0.1080063,,,,
31.575352,1.204035,0.01946488,0.2268026,0.1157249,,,,
31.625313,1.226076,0.02146059,0.2164749,0.1167381,,,,
31.675274,1.238438,0.02052843,0.2066175,0.1219732,,,,
31.725235,1.236191,0.01963675,0.197209,0.1198436,,,,
31.775196,1.186366,0.01878381,0.1882289,0.1142052,,,,
31.825157,1.179915,0.01796792,0.1796577,0.1152947,,,,
31.875118,1.130517,0.01718746,0.1714769,0.110527,,,,
31.925079,1.083188,0.01644091,0.1636685,0.1117404,,,,
31.97504,1.079954,0.01572678,0.1562157,0.1179562,,,,
32.025001,1.108654,0.01504368,0.1491023,0.1238628,,,,
32.074962,1.088506,0.01439024,0.1423128,0.1180352,,,,
32.124923,1.075848,0.01376518,0.1639847,0.1124819,,,,
32.174884,1.061387,0.01316728,0.1615689,0.1071898,,,,
32.224845,1.040156,0.01259535,0.1542117,0.1021467,,,,
32.274806,1.040812,0.01204825,0.1471895,0.09734085,,,,
32.324767,1.00607,0.01152493,0.1404871,0.09276113,,,,
32.374728,0.9914728,0.01102433,0.1340899,0.08839687,,,,
32.424689,0.9671919,0.01054548,0.127984,0.08423795,,,,
32.47465,0.9698465,0.01008742,0.1221561,0.08027469,,,,
32.524611,0.9425644,0.009649266,0.1165936,0.0764979,,,,
32.574572,0.9109045,0.009230141,0.1112844,0.07289881,,,,
32.624533,0.9135252,0.00882922,0.106217,0.06946903,,,,
32.674494,0.8821095,0.008445715,0.1013803,0.06620063,,,,
32.724455,0.8854442,0.008078867,0.09676386,0.063086,,,,
32.774416,0.8688264,0.007727953,0.09235763,0.06011791,,,,
32.824377,0.8460851,0.007392282,0.08815204,0.05728946,,,,
32.874338,0.8598806,0.0115454,0.08413795,0.06072846,,,,
32.924299,0.8566065,0.01104391,0.08030666,0.06108243,,,,
32.97426,0.8236443,0.01056421,0.07664982,0.07552245,,,,
33.024221,0.8246481,0.01010534,0.0731595,0.07960775,,,,
33.074182,0.8109575,0.01077266,0.06982812,0.07586234,,,,
33.124143,0.8062187,0.01030474,0.06664843,0.07229315,,,,
33.174104,0.7925639,0.009857144,0.06361353,0.06889188,,,,
33.224065,0.7962303,0.009428989,0.06071683,0.06565063,,,,
33.274026,0.7827635,0.009019432,0.05795204,0.06256188,,,,
33.323987,0.7583194,0.008627663,0.05531314,0.05961845,,,,
33.373948,0.7375898,0.009575966,0.0527944,0.06101708,,,,
33.423909,0.7420295,0.009160024,0.05039036,0.0651444,,,,
33.47387,0.7191965,0.008762149,0.05631974,0.06207947,,,,
33.523831,0.727084,0.008381557,0.05375517,0.06319863,,,,
33.573792,0.7095027,0.0104291,0.05130738,0.06087671,,,,
33.623753,0.7094828,0.009976106,0.04897105,0.06508379,,,,
33.673714,0.7166268,0.009542784,0.04674111,0.07293513,,,,
33.723675,0.7084682,0.01147829,0.04461271,0.07203043,,,,
33.773636,0.7065157,0.01097972,0.04258123,0.07974413,,,,
33.823597,0.7154903,0.01050281,0.04064225,0.0810717,,,,
33.873558,0.7168008,0.01004661,0.03879157,0.08029538,,,,
33.923519,0.6999512,0.009610221,0.03702516,0.07651762,,,,
33.97348,0.7101215,0.01108658,0.03533919,0.0729176,,,,
34.023441,0.7266005,0.01106745,0.03372999,0.07192627,,,,
34.073402,0.6961813,0.01058672,0.03831863,0.06854226,,,,
34.123363,0.6739627,0.01012688,0.03657376,0.07629228,,,,
34.173324,0.6542356,0.01077205,0.03490834,0.07270286,,,,
34.223285,0.6602839,0.01030415,0.03331875,0.06928232,,,,
34.273246,0.6350824,0.01059068,0.03704213,0.0660227,,,,
34.323207,0.6284825,0.01013067,0.03535538,0.06291644,,,,
34.373168,0.6301847,0.01162343,0.03374544,0.05995633,,,,
34.423129,0.6248146,0.01111855,0.0375428,0.05713549,,,,
34.47309,0.6326298,0.01063561,0.03583325,0.05444736,,,,
34.523051,0.6141911,0.01017364,0.03420155,0.0518857,,,,
34.573012,0.5968225,0.009731735,0.03264415,0.04944456,,,,
34.622973,0.5952396,0.009309027,0.03115767,0.04711828,,,,
34.672934,0.5941027,0.008904681,0.02973888,0.04490145,,,,
34.722895,0.5696895,0.009879147,0.02838469,0.04278891,,,,
34.772856,0.5810134,0.01137062,0.02709217,0.04077576,,,,
34.822817,0.5566891,0.01303009,0.0258585,0.03885733,,,,
34.872778,0.5558394,0.01246411,0.02468101,0.03702916,,,,
34.922739,0.5517285,0.01293355,0.02355714,0.035287,,,,
34.9727,0.539548,0.01237177,0.02248444,0.04282593,,,,
35.022661,0.5288341,0.0158083,0.02146059,0.04081104,,,,
35.072622,0.5192841,0.01512166,0.02048337,0.03889095,,,,
35.122583,0.5291432,0.01446483,0.01955064,0.03706119,,,,
35.172544,0.5356013,0.01383654,0.02645826,0.03531753,,,,
35.222505,0.5131783,0.01323553,0.02525345,0.03649435,,,,
35.272466,0.5096941,0.01266063,0.02410351,0.03477735,,,,
35.322427,0.5121399,0.01211071,0.02300594,0.03314114,,,,
35.372388,0.5009655,0.01158467,0.02195834,0.03598945,,,,
35.422349,0.4799925,0.01108147,0.02312079,0.0342962,,,,
35.47231,0.4820459,0.01060014,0.02206796,0.04065942,,,,
35.522271,0.4922673,0.01013971,0.03239432,0.03874646,,,,
35.572232,0.4716584,0.009699285,0.03091921,0.03692351,,,,
35.622193,0.4519124,0.01180686,0.02951128,0.04209049,,,,
35.672154,0.4658133,0.01129401,0.02816746,0.04401584,,,,
35.722115,0.4600267,0.01080345,0.02688483,0.04194497,,,,
35.772076,0.4527458,0.01033419,0.0256606,0.03997153,,,,
35.822037,0.4515114,0.009885313,0.02449212,0.0471627,,,,
35.871998,0.4530008,0.009455934,0.02337685,0.05614269,,,,
35.921959,0.4340358,0.01206926,0.02231236,0.05350127,,,,
35.97192,0.4313353,0.01497139,0.02129635,0.05098412,,,,
36.021881,0.4263885,0.01432109,0.0203266,0.0485854,,,,
36.071842,0.4211044,0.01369904,0.01940101,0.04629954,,,,
36.121803,0.4288928,0.01534833,0.01851757,0.04412123,,,,
36.171764,0.427538,0.01468166,0.01767435,0.0420454,,,,
36.221725,0.409639,0.01404394,0.01686954,0.04006723,,,,
36.271686,0.3924894,0.01438112,0.01610137,0.03818214,,,,
36.321647,0.3894176,0.01375646,0.01536818,0.03638573,,,,
36.371608,0.3808389,0.01315893,0.01466837,0.03467384,,,,
36.421569,0.371307,0.01258736,0.01400043,0.0330425,,,,
36.47153,0.3655794,0.01204062,0.01336291,0.0314879,,,,
36.521491,0.3779626,0.01151762,0.01275442,0.03000645,,,,
36.571452,0.3621391,0.01101734,0.01217363,0.0376286,,,,
36.621413,0.3512852,0.01053879,0.0116193,0.03585824,,,,
36.671374,0.3514748,0.01008103,0.0110902,0.03417117,,,,
36.721335,0.3453314,0.00964315,0.0105852,0.03256347,,,,
36.771296,0.3438438,0.009224291,0.01010319,0.03405945,,,,
36.821257,0.3294488,0.008823625,0.009643133,0.03762492,,,,
36.871218,0.3156563,0.008440362,0.009204024,0.03585473,,,,
36.921179,0.3024413,0.008073747,0.00878491,0.04779998,,,,
36.97114,0.3078102,0.007723056,0.008384881,0.04863342,,,,
37.021101,0.3221499,0.007387597,0.008003067,0.05164015,,,,
37.071062,0.313393,0.00993248,0.00763864,0.04921057,,,,
37.121023,0.3116919,0.009501053,0.007290808,0.0468953,,,,
37.170984,0.3090219,0.009088365,0.006958814,0.04468895,,,,
37.220945,0.302476,0.0104482,0.006641938,0.04258641,,,,
37.270906,0.2921767,0.01023508,0.006339491,0.04058279,,,,
37.320867,0.2882169,0.009790509,0.006050817,0.03867344,,,,
37.370828,0.2761507,0.009365248,0.02308856,0.03685392,,,,
37.420789,0.2645896,0.00895846,0.0220372,0.03512,,,,
37.47075,0.2663577,0.00856934,0.02103372,0.03346767,,,,
37.520711,0.2553168,0.008197122,0.02223802,0.03189307,,,,
37.570672,0.2612671,0.007841072,0.02122539,0.03039255,,,,
37.620633,0.2534433,0.01205521,0.02025888,0.0368408,,,,
37.670594,0.2573077,0.01153158,0.01933637,0.0351075,,,,
37.720555,0.2568392,0.01103069,0.01845587,0.03345576,,,,
37.770516,0.2460865,0.01055156,0.01761547,0.03188172,,,,
37.820477,0.2493763,0.01009324,0.01681333,0.03038174,,,,
37.870438,0.2419849,0.009654834,0.02711513,0.02895233,,,,
37.920399,0.2674319,0.009235467,0.02588041,0.02759017,,,,
37.97036,0.2562359,0.008834315,0.02827074,0.0262921,,,,
38.020321,0.2458013,0.01004596,0.02698341,0.0250551,,,,
38.070282,0.2454416,0.009609606,0.0257547,0.0238763,,,,
38.120243,0.239791,0.009192203,0.02458193,0.02275296,,,,
38.170204,0.2297521,0.00879293,0.02346257,0.03073208,,,,
38.220165,0.2201335,0.008411,0.02756583,0.03704041,,,,
38.270126,0.2192408,0.00804566,0.02631059,0.03529772,,,,
38.320087,0.2190108,0.01013375,0.02511252,0.03363702,,,,
38.370048,0.2245672,0.009693577,0.023969,0.03205445,,,,
38.420009,0.2164225,0.009272527,0.02287755,0.03745268,,,,
38.46997,0.2162235,0.008869765,0.0218358,0.03741765,,,,
38.519931,0.2104615,0.008484499,0.02084148,0.03565721,,,,
38.569892,0.2127176,0.008115966,0.02648732,0.05064766,,,,
38.619853,0.2102829,0.007763441,0.0252812,0.04826478,,,,
38.669814,0.2061437,0.007426228,0.02919354,0.05623834,,,,
38.719775,0.2026697,0.007103662,0.05836665,0.055373,,,,
38.769736,0.1950555,0.007639557,0.1260239,0.05276779,,,,
38.819697,0.1954915,0.007307725,0.1916716,0.05028515,,,,
38.869658,0.1873072,0.009809641,0.2269955,0.0519285,,,,
38.919619,0.1935967,0.00938355,0.2651154,0.06071676,,,,
38.96958,0.1916151,0.008975966,0.309299,0.05786013,,,,
39.019541,0.1858464,0.008586086,0.2952148,0.06181991,,,,
39.069502,0.187757,0.008213141,0.2817719,0.07823903,,,,
39.119463,0.1798965,0.007856395,0.2689412,0.0752364,,,,
39.169424,0.1839294,0.007515145,0.2566947,0.0906378,,,,
39.219385,0.1888584,0.007188717,0.2450059,0.09875418,,,,
39.269346,0.1814557,0.006876468,0.2338493,0.09612101,,,,
39.319307,0.1738591,0.006577782,0.2232008,0.1005856,,,,
39.369268,0.1722768,0.006292069,0.2130371,0.09585319,,,,
39.419229,0.1824194,0.006018767,0.2033363,0.09134346,,,,
39.46919,0.1747824,0.005757336,0.1940772,0.0870459,,,,
39.519151,0.1674651,0.005507261,0.1852397,0.08295054,,,,
39.569112,0.1604541,0.008732692,0.1768046,0.08987888,,,,
39.619073,0.1543465,0.00835338,0.1687537,0.08565023,,,,
39.669034,0.1478848,0.007990542,0.1610693,0.08469477,,,,
39.718995,0.1416936,0.007643465,0.1537349,0.08892127,,,,
39.768956,0.142786,0.007690028,0.1467344,0.08473767,,,,
39.818917,0.1368082,0.00907194,0.1400527,0.0807509,,,,
39.868878,0.140643,0.009352501,0.1336753,0.07695171,,,,
39.918839,0.1358971,0.009802458,0.1275883,0.07333126,,,,
39.9688,0.1370422,0.009376679,0.1217784,0.06988115,,,,
40.018761,0.1403181,0.01218562,0.1162331,0.06659336,,,,
40.068722,0.1374404,0.01237084,0.1109403,0.06346025,,,,
